V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,OFLX
101.4592455,34.33869189,16.35875276,-1.66165601,5.883781663,1.427222174,0.285089721,11.97990025,1.768051096,11.74253461,-6.514399535,-3.432311625,-16.90688344,1.718306515,4.83732721,4.788307608,-11.46177286,-3.695245431,-3.673245054,-14.14103333,-8.793227798,-11.05029933,-2.141822943,14.58544316,9.766024969,-8.173041835,4.369806206,-7.63336277,8.556529014,-2.792718603,-0.368787681,7.850417811,5.21957672,-2.297246957,8.157958233,6.201829341,0.906008385,-2.694137839,-1.836816794,4.336801456,5.002719456,-2.866398801,1.393069777,-8.632743149,-3.950279986,-1.578326315,-1.352588496,-1.951379214,2.991774723,1.696430898,-6.756105095,1.341249079,-6.370713701,2.579288549,1.490290907,5.978757033,3.339976164,5.618784557,0.245124675,-1.831602613,7.242579077,-2.665173927,-3.07704741,-2.224405972,-2.853796864,-2.387210497,1.983562632,-3.925166681,-13.03888982,3.741933669,-2.730786556,2.015701145,-1.675644808,2.853389448,-1.669153027,-1.987558813,-0.287760626,-1.045735004,-2.823260848,2.986237838,-0.519262167,-1.045247232,1.708431018,-1.124417662,-0.370832831,0.566985514,-3.720329954,-4.858412809,0.483963066,-0.553473064,2.657007354,-0.627305581,2.055046575,-0.520408986,3.222078543,-0.095061196,-0.701450939,2.873835293,1.326959648,0.760279994,0.596358066,4.455955335,1.823377452,-0.787492161,-2.637474315,3.066204829,1.145912456,1.842913887,2.266908412,0.946726473,0.096783073,0.937812581,-0.57463042,-1.090464796,-0.432629755,-0.819019298,-1.155934421,0.584114988,-2.182575381,-0.823119454,1.44048426,3.108742705,-2.822558192,-1.414034429,1.11631859,0.390643477,2.584813004,-0.258590139,0.579278091,-1.31874368,-0.191674856,-1.114124435,-1.363746413,-1.531811122,-0.241724277,-1.683240588,1.190366967,-0.80995522,-1.422653591,-1.055881609,-0.821979101,1.932632335,1.14244578,1.491486515,-0.987361747,-1.021633444,2.789837844,-1.426697309,0.388303689,-0.23746951,-1.963146569,1.233946698,-1.197279115,-0.147101531,-0.254350877,1
104.2251055,40.19313596,20.87225378,-6.731756088,-2.89812039,4.499139376,-0.205641988,-9.55353561,3.846151167,4.127593548,-8.074589894,1.278405451,-4.218758091,-1.865136336,-8.065082641,7.682829084,-0.606608469,2.180321569,-0.511237681,-4.111459488,5.340383654,-5.21717489,-7.591749939,-6.740682845,2.35570408,1.190965292,-11.15964666,-8.362014828,-9.963118417,-2.30258519,2.05115464,-1.535074009,2.002204891,-2.237337377,1.813602195,7.91532435,5.31227777,0.416922059,5.237043225,2.416889295,-0.605986349,-5.640220508,6.204830619,-3.476494542,-3.040282112,-7.022489815,4.732523721,4.074548203,1.91788071,6.241926665,-8.18962852,0.783644502,-4.510099279,-1.258731079,5.519489462,7.002085796,-1.819197373,-0.833099856,-9.176997617,3.155277064,1.044732455,-1.346186721,-0.103156775,1.964348021,1.120916167,5.917969101,0.841796067,-2.333716576,-1.186363588,-3.010419682,-2.800495265,-1.814785107,0.494414145,1.211932973,2.99068072,-1.704030976,4.177369967,-1.8266437,1.762044069,0.844141489,-3.565729636,0.841993335,4.285572299,-3.740518149,0.04402203,-3.195436415,2.707435097,-1.639526903,0.000689919,2.350772255,0.261085677,2.687803593,-3.854080566,-0.538990867,-1.088140329,0.331656952,-1.349927465,1.254019002,-3.558765982,4.915899523,-4.921333519,-2.744871941,-0.592462398,1.672139174,5.247990235,3.307125367,-0.602456629,0.674445319,-2.723907623,-1.789597299,3.241108496,0.496192206,-0.040624716,-3.799755847,0.148232153,-3.977980146,-2.847653833,0.435933419,-2.958308043,-1.265631255,-0.753221465,3.429077232,-3.82389967,-0.907816352,-4.018113346,-0.818822678,-2.506740478,0.550672631,1.967752862,1.347395578,-1.084142785,-0.023636703,-0.504598583,1.186176948,-0.362616013,-1.696075579,1.272324967,-1.476940709,-1.152774619,-1.099989536,-3.733276688,-1.757896612,-1.277099703,1.15030869,0.626762349,-0.718014249,-2.515060306,1.127157742,1.41781831,-2.088134945,1.226116834,-0.177478147,-1.024142947,-0.053847069,1.460841356,1
100.934514,42.94971052,0.187805327,-8.673280661,-7.488938791,-11.47429576,0.480420763,2.770808595,2.19002781,1.461654918,-2.288058423,-9.618206218,-18.42336709,3.324870696,-8.271620425,-8.150110312,3.805800001,7.063396116,-5.659661654,-2.950661268,1.918543127,-8.821774595,-12.81105939,5.363956142,2.148811668,-5.034094337,-7.502804859,-0.713006124,-5.056127955,1.528257241,0.413303138,-6.815881163,12.8486078,-0.087705059,4.702836667,-1.605829743,4.546503275,-6.549041847,1.928096678,12.85695054,-5.943818036,-5.37972248,5.589011326,-2.88752068,-0.527718664,0.16765343,-4.495201719,4.882752455,0.294632554,6.51587318,-0.07386094,0.959089667,-6.917533331,-2.500067335,-1.309469066,2.375618698,3.154963592,-5.0966781,-8.78998576,6.504390699,5.194839555,4.041896793,-5.9835479,-0.765303558,3.081313148,2.966089113,2.446304909,-1.77275578,-1.002521215,-8.261301476,-6.640204292,-6.89145239,-2.430691486,1.327532027,0.756301406,1.408723366,-1.361076241,0.311079204,1.172951862,1.598100574,-4.301722923,1.055982121,1.411085256,-4.330708927,-8.001006984,-7.998019297,2.489857387,3.312088014,2.954987621,3.68148227,-0.815515518,1.348154437,-3.628474957,0.835479112,0.551191049,1.091869116,2.261639378,2.148038544,-0.230544953,-2.118655564,-3.101687496,0.199154554,-0.637776886,0.65234246,1.242469244,-3.4669663,1.244330134,1.139606953,2.02885692,-4.66492294,-2.415957715,0.387609689,-0.134115187,-0.81617292,1.05069896,2.173996291,3.323657993,-2.231334922,3.779997587,-3.706041001,-2.247788514,3.433625744,2.628194393,-4.433307457,3.197983099,4.530198124,-0.973745553,-2.022987288,-1.167393657,-2.41501898,-1.833131211,1.231939031,-1.781028486,2.571915436,-0.264798221,4.285974556,-0.083255722,-2.19280317,0.641732729,-2.468879669,-3.995888982,-3.536633795,0.485699097,0.143664378,-1.959571594,1.618137547,1.25417522,0.192787802,-0.532451346,4.912878278,-4.10771362,0.605517793,1.899383426,4.061830589,-1.961332738,1
104.159642,34.99077871,17.87269114,-0.769714914,11.09234275,6.462722893,-7.854791774,1.288720894,0.42297553,0.675075564,1.810215362,-0.591037078,-9.363205954,7.806990212,12.40433311,10.49690205,-13.44120145,14.25570268,-10.04473554,-4.494827448,-12.54774815,-6.539532509,3.089859453,7.579713904,-5.119323752,-0.605034802,-12.96227508,-5.1500269,6.005685783,2.731451505,-2.753402828,-2.708238131,3.860526256,-5.625836547,-0.862200514,-1.296955749,-5.536105541,-4.458384681,9.79955341,-2.068668777,-3.122149206,-4.123143711,2.223199907,-5.229806121,-2.560376269,-3.897056432,3.596085817,-0.260107048,8.013186716,-3.200023009,-3.777306217,-1.930291285,-6.182566201,-3.285042668,-4.955863198,-0.757677764,-1.53164145,-0.782125182,0.267962922,-1.126203398,1.879791091,-3.434776238,-1.032057112,-1.126186288,-2.387994721,-0.95099661,2.417570072,-0.697555655,0.782083408,1.45324609,-3.63919435,-3.229247958,-2.982065182,-2.076240843,-2.203579699,-1.420230628,-0.695548053,-0.811709211,-2.399406058,0.023922698,3.52818757,0.101583558,-4.145906398,5.996370948,-2.599158128,-1.879364486,-3.451910404,0.842576515,-1.918507215,0.485917762,0.74533734,0.434874986,-0.560314557,-0.069079631,-3.550141178,-1.130178117,-0.26971728,-2.952716446,-1.730445481,-2.169053103,0.187757098,-0.903702177,-2.722014809,0.750249927,0.515107834,-2.022300955,-0.841068438,2.019582898,-1.663152423,0.46114804,0.185804749,2.524902574,1.036104743,-0.96935395,1.142142592,-0.256576842,-1.17286321,-1.483079219,0.285071396,0.1447879,0.140962632,0.029334752,1.738266161,2.138405902,-2.474104522,-0.072382614,0.562608975,-0.986385576,-0.084583235,-0.778658796,-0.236040977,0.926866257,0.875710656,0.183680508,1.461431681,0.900818182,-0.808994322,-0.078343752,-0.704379616,0.872339859,-0.230852784,-0.16941311,-0.673025426,-0.667885629,0.307499465,1.047024395,-1.24844544,0.677891848,0.769374145,0.664089492,-0.748371113,-0.653832704,0.445848329,-0.7737956,-1.267807649,1
95.69101394,41.45505016,28.05651851,8.816370942,-5.333625193,4.897448094,15.60641633,-5.570763674,3.857597156,2.88908123,-7.899918403,-4.346178373,-13.43248675,-5.162904631,-13.52402139,-7.434250042,6.025248294,-11.0876238,0.42027591,10.79465851,-1.079603737,5.81728272,-2.106981491,-12.03024254,-12.34404916,-2.4882037,-3.142252888,-5.149710449,-7.771491429,4.908467722,-5.280210484,-9.029545971,5.021633939,1.490699741,-6.283604985,-1.776767133,3.45663727,-2.375783564,2.703772363,-4.200766888,6.814147354,0.874997744,-10.77597496,-1.516296004,-0.27620513,2.281667916,-1.449812724,-7.261612744,-6.079976731,-0.282205116,-7.467890071,1.356274189,1.213447177,-0.74332563,-5.669794937,3.598894279,2.674435788,4.565411732,-7.001407086,0.589284952,-3.947197977,-5.782109993,6.298491696,-2.913353279,-3.437925029,-5.562717773,2.400574123,2.612064197,4.3272954,-7.259071117,3.553335337,0.386923973,6.600287344,6.626290177,-2.70853361,-1.918508575,2.292359226,1.379709421,4.603717433,3.448395004,4.579643677,0.716906398,-1.84261074,2.979428821,-2.474596024,-2.897769149,0.69293548,-2.731859886,3.079838644,-3.883371071,4.326994019,4.688214878,1.816892936,-1.684960037,0.463083273,-4.68163229,1.086154703,-2.008999869,0.856235417,-4.827660702,-1.142877208,-0.166337288,6.04082846,-2.278137927,1.467904823,-1.628134624,-1.241973779,-0.114177462,-6.853066434,-3.221733736,-1.90184244,0.845658309,-1.020636537,1.314586153,3.972859696,-0.980979361,-2.079927924,-1.906665772,-2.742783728,3.982105243,1.462512083,-0.411948011,-0.807600364,-1.256394298,5.587864372,1.382942963,0.462936154,-0.532539058,3.468871574,3.110699256,1.511295481,-0.751325414,-2.002530112,-1.804060075,-2.142973012,-1.437251984,-1.363296946,1.499120951,3.035570268,1.161590727,-0.835495409,-2.483000862,-0.172858687,1.87101765,-1.701796796,-0.111324557,0.515695986,0.449128701,0.867215219,-0.117035159,2.438859261,1.774963023,-1.769340106,2.192098515,-1.889999367,0
99.23916464,32.4599222,16.30850891,20.86380273,-6.211813081,1.104644296,0.75687042,-1.992480918,-12.38802874,0.395656576,6.420920701,-5.714190765,-6.077040225,-3.286021321,14.2862601,10.1233278,4.231418625,4.247462915,-3.446106862,-15.02621132,-4.478122999,-7.039087003,-0.038122456,1.854813085,4.689806426,-9.378236006,3.942410632,-7.907123979,9.287325067,-10.47723424,-13.25416961,-7.006083923,2.763588448,-12.68147486,2.232339866,3.585784214,2.446233247,0.645141756,-12.97448525,-6.794619223,-5.389699568,2.20242987,-0.00192766,-6.063162153,-5.436541848,-4.292852021,-6.27358862,0.863921456,8.619091168,3.680849098,-11.72891758,-2.901804428,-3.551025543,-5.10197049,5.587765597,-1.345391169,-3.069839525,2.396154869,0.949316681,-1.112474101,0.560026464,5.563536626,8.561056542,-2.172886541,0.102682827,-0.212489086,1.860099452,-10.71388243,1.943496784,0.599781601,2.01794169,-3.124430572,4.167658137,-4.077102138,1.395963785,-5.621670311,-1.378026884,-3.598506349,1.387046883,-1.324187652,-3.777558457,0.514593448,-1.272629055,-2.418270277,-1.070147988,4.988677025,-4.60872091,-2.962390408,4.832002715,-5.022386848,5.608527733,-2.941635259,5.461701952,1.875267572,5.476826933,-5.174247581,1.324981684,2.780466788,5.258087778,3.429633858,1.992854586,3.355476866,1.997941214,1.610262015,0.778361211,-5.459386517,-1.522284699,-1.075686512,2.463726171,-1.164383993,3.02847294,-2.679778355,-0.105794633,2.793304416,-1.440032577,5.6673069,-0.477719138,0.741678647,1.593365254,1.447292304,-1.249564892,1.357663001,3.848204804,-0.123233669,1.610666246,0.612291161,-1.817148906,-0.685393854,-3.091141693,-1.321255525,-1.731967125,0.299133006,-0.97404874,0.862704092,-0.027328895,-1.202652201,-0.180225608,-2.366859664,0.694532631,4.239441178,1.190147137,-0.710318834,0.335398974,4.67950992,1.181000461,-2.821165368,-1.27415006,0.401583458,-1.266855333,-0.612609067,1.1880429,0.526223036,-0.144538122,-0.188806903,-0.675966825,1
94.31620639,34.66463452,22.33944467,19.89978019,-8.537798611,10.73205342,1.23021438,7.729100107,7.307415525,13.25961082,-8.953998513,0.990876607,-11.46946856,-2.901826018,16.03282383,-3.745016162,0.223649861,8.043918105,-10.35131853,6.894056018,-20.89111454,-5.156232982,-4.201953357,11.8347097,0.736106997,-14.75418622,-8.545826259,-14.64213701,-2.311149379,-0.144713929,5.361571282,-13.46146892,-10.19126161,0.77801757,3.63492148,6.107076796,-2.832210603,13.77550115,0.495302901,-6.904317996,0.546098178,0.370609416,11.34571533,-2.476594464,-0.024972508,10.03403054,-1.432310394,-4.060224096,-2.311138169,9.334260802,-1.991982585,0.700941988,1.018257843,9.275149328,3.975446257,0.388323738,-5.609073883,0.242826668,-3.653200188,-1.800839406,6.100719661,-1.445247424,0.198403033,-5.305864034,4.634631947,3.251802743,-2.219740893,0.714958607,-0.846168677,0.004861354,-1.395909599,-2.538530715,-6.305435827,-3.111587769,0.94345092,-0.613331115,-2.669772551,4.229794051,2.3839831,2.030170747,-2.515583072,0.489905321,3.108852921,-0.668562127,-1.082092597,-4.161955177,-0.89614653,3.367271176,-5.929134889,-3.073296524,-1.907855884,4.313494988,1.583783232,1.900579288,-2.129879278,2.368061705,-2.516691769,-2.810414613,0.355378299,-2.807872332,1.347911717,2.616131205,-1.54490258,-0.982704972,-0.003183587,-2.27181715,-0.495766434,2.670999969,-3.528669197,-0.557740743,-2.950362079,1.272557129,0.024767833,0.382518354,-2.391060352,-0.166610952,0.270613312,-0.562846162,-3.151640098,0.048940823,-0.194983548,-2.001961022,-1.372828577,2.254537939,0.300809033,2.331560033,0.669267878,1.185882091,-0.398302069,0.640524821,1.454690379,-0.111805435,-0.832005074,-0.577698348,-1.547160148,-1.165408095,0.683316408,-1.188083451,-0.405585845,-0.71332857,0.972409159,-2.055870691,-0.502619253,0.946184579,-1.185196895,1.963568203,-1.128933218,1.581275154,-0.607997997,1.288351912,1.159028152,-0.698754169,-0.54319762,-1.260518637,1.290041087,0
104.9116057,29.27198722,21.59200301,18.65820347,-9.087650108,0.487320593,4.35202453,-2.40072366,-17.42568155,3.839907375,-3.841194434,0.354469845,-4.4924797,0.63109316,11.901636,4.659113963,2.677397336,1.955508119,4.489220353,1.039633512,0.362262775,-7.355561854,-1.270925661,-5.26834146,3.18993973,-13.40801154,-11.69237109,-14.41646348,-1.591451051,-9.103846706,-9.333396533,3.614918643,1.410453918,3.171407751,2.572455744,-1.976798514,3.869203546,-1.149861017,-3.656495113,-0.321867002,3.226194325,-4.259639354,-0.446872981,-3.706123965,-5.716330052,-3.162861686,0.393723058,-1.161418735,1.86638789,3.226409366,-3.964467587,2.085469538,-6.502611009,-0.700412793,1.43883918,-1.802435819,-0.600557697,-1.181864006,0.231806132,5.796067234,0.613431795,-0.605524568,0.037849555,5.899135326,0.811305237,-0.789692844,-3.747993342,-1.176589279,-4.588950177,1.195101734,-2.453035401,-0.543517636,0.15023568,-2.095472041,0.940475259,5.561392509,-3.424059849,1.977443005,-0.226718454,-0.082797636,1.662698508,4.022763762,-1.594835101,1.779372785,0.495763773,-5.610591886,-0.344883908,-0.668543232,-2.569655896,0.073252318,2.460644892,2.478464156,-1.331666006,0.714293066,-2.996300931,-1.51832572,-2.437192323,-0.184210683,0.542277539,-1.247008933,3.010749487,2.094081344,-2.899231613,1.944091657,1.041353492,1.129660942,-0.628140622,0.37208244,-0.665851214,-0.469952686,-0.865808863,0.995692701,1.858155039,1.089111926,0.136414442,-1.321708276,0.930490556,0.295444046,1.755736053,-0.107302535,0.935016652,-0.042229123,0.766589471,-0.927116324,-2.728517735,2.055167742,0.091394465,0.787156299,0.847597113,-0.839985028,-1.018643845,0.628003954,1.465722328,0.854401708,2.823633444,-1.233617549,-1.283492395,1.287810542,-1.486033291,1.897471645,0.030948636,0.158450558,1.573462114,-0.504600026,0.023291888,1.669133907,1.047521722,0.005294963,-0.460372091,1.25382927,0.0216419,-0.014789477,0.83658461,0.009700394,-2.331733282,1
105.8429481,40.0697869,1.034171178,-6.771579335,-12.32687332,-3.410686933,-5.297082786,-5.899334984,-1.419530674,-2.661048947,1.660379345,-1.273700121,-4.072939132,-1.487813875,12.87466845,-3.037328478,-3.799485598,2.446363897,0.073851662,-6.702778668,-7.705788331,-14.6164896,4.939166776,4.953276052,-2.513046961,5.110621647,-4.928261479,7.067589593,0.162122117,-0.819363909,-8.7164491,-10.96130911,0.465076966,-0.294776598,0.307276607,-2.814089197,-3.831011617,-2.160841969,3.814079096,-3.387789243,0.118964659,-6.371430545,-2.22568825,-9.422595693,-2.796955057,-3.841349466,1.553385831,2.263707715,3.760105094,-1.322109623,-6.266920279,-1.245969707,-9.657991102,-4.278133716,-8.537104325,-5.909297875,-2.076761519,0.468984839,-3.201759587,4.320436646,1.65086801,-3.930432864,0.061232547,0.245191291,0.722971562,0.569147409,3.622016449,-0.39746549,2.392922454,2.117507536,-4.48720439,-1.74478924,-3.906937208,-0.814882254,-1.567550627,-0.292609494,-0.172844337,-2.667375153,-1.533061554,0.519004591,2.93134186,1.955308154,-2.693144899,4.424520665,-3.406228212,-2.766776939,-2.325653688,1.134436738,-1.206004575,1.831405951,-0.627157065,-0.499068087,-0.378137064,-0.262409853,-5.093184998,-2.451010143,-1.864585974,-4.348262724,-2.301078444,-1.289433925,-0.109107475,-3.358090784,-1.914569943,-0.397426124,0.318459307,-1.974418857,-0.824459867,2.590044488,-2.137645456,-0.607868238,0.700523714,2.796702879,1.686330002,-0.922387527,-0.236051965,-1.029682064,-1.10121517,-1.934974786,0.316432483,0.114874605,0.934052928,-2.020229795,0.924626472,1.96374234,-1.263711413,-0.525767028,1.869879601,-0.481486933,-0.228278831,0.284725218,-1.178581841,1.302145662,0.09333826,1.321879875,0.57161573,0.517681196,-0.213396972,0.330212419,-0.016989307,-0.499315728,1.144606145,-0.177655229,-0.635803746,-0.49389289,-1.800883188,-1.210363895,-1.506338928,0.050681507,0.071444791,-0.025845646,-0.517438189,-0.680612952,0.050512949,-0.676897779,-0.58088472,1
92.03719134,37.62348323,19.93611014,20.05258617,-5.467748909,-3.416139797,11.82069507,2.20317214,-5.216071934,4.366649348,-0.536511192,11.69753785,3.990797476,-20.36329866,-7.449450809,4.897395102,24.61102973,5.154617069,1.07482961,1.818255885,6.344526788,-7.05638472,4.061505228,11.19106997,-7.26953203,-8.225761239,-2.198270599,18.67493094,6.602608933,4.733786469,-4.404727525,-15.47288041,-7.95276665,3.38959228,2.568802859,11.28423273,5.029605977,-5.873441034,0.739347585,9.839874086,2.800231048,2.608689486,6.398177565,0.952091207,-0.23843287,11.12660879,1.549476898,1.907661598,11.65312421,-2.800045682,-16.36902265,-8.543289391,6.745101867,2.967109958,0.392376756,0.968321851,-3.791809068,4.079916283,-6.185028213,1.863887415,-7.167541132,2.14125947,-1.544424652,-0.661953619,-0.500400546,-3.025030669,-1.092916434,6.761505366,2.986359579,-5.844129766,-0.222753596,-5.280851945,-0.040249465,-1.148452443,0.557924221,-5.124900652,7.188816235,3.046138757,-3.36342834,-2.656243482,-1.091652018,-1.034798208,-0.83335536,-3.15179886,2.080730111,2.569088859,0.794694682,3.068520253,0.201198907,2.159590013,0.123552364,-0.753246055,-1.580941285,0.730462854,-0.652261226,2.178362584,1.461663469,0.902108886,0.105067788,3.352685398,2.347794948,-5.056919184,-3.54484269,-2.251896839,1.336089992,0.193288299,-1.211597818,1.747260941,4.294985026,-2.26647303,1.244057549,-1.18379937,0.100164872,3.139596208,-3.818385167,-2.531192193,0.796699115,0.905588839,0.510620455,-0.666301091,-1.870327755,0.448215165,-1.195472431,-0.704269548,-2.114966747,0.58140345,-0.287441495,1.120274485,-0.400407338,-1.224592448,-1.238167272,1.774029462,0.635844153,1.287031283,0.627551524,0.612904048,0.174720629,-0.164265557,-0.362145977,-1.218602548,0.81776912,-0.143365403,-0.811127956,-2.214422346,0.90683889,0.918387046,0.449733153,1.451274968,0.097956448,0.611212096,-0.352512911,-0.102040538,0.07700242,0.608698908,-1.286720086,0
102.3406924,42.09202318,0.476306451,-10.00131517,-5.600752749,-10.02475956,3.588119079,-0.373642517,-2.019406599,-6.035695929,13.12396789,-4.260863085,15.34245126,3.640180155,10.58128498,5.2708458,6.597193959,8.108347368,1.974753411,-10.32932676,1.19114388,-6.83122208,4.032394096,-0.286283878,4.80464833,-11.95695322,-0.359320771,-8.170272316,-5.63145225,2.127621751,-0.528036318,-6.266659693,1.23123886,-1.980637257,2.647715592,-4.128221654,-6.244484066,-8.433003299,-1.526214544,4.004574671,0.38894038,2.850461692,1.146323962,0.881192194,3.028358544,-8.170585212,0.518047224,3.354015622,-6.91185908,2.285880621,7.765369117,1.587479872,5.742662701,8.766751268,-1.04037319,-0.902138424,3.670707709,-3.422099911,-7.478128087,-1.001679916,1.015477737,2.573978418,-3.059441821,3.876437145,1.631877376,0.605569037,-0.258125104,-0.761477886,1.411476788,-0.952012154,4.346358271,-0.701681078,3.339959546,-4.864217098,-1.61733852,2.619231066,-1.213193319,2.118232458,1.098795711,-0.436287126,-3.988706352,-3.619243795,-8.540640628,1.406082943,1.518084644,-2.456146519,-0.203020014,0.080124679,0.291259014,2.047433329,-2.922660416,1.980744622,-0.141932234,2.800616665,-0.764407005,0.20088169,1.407140869,5.464679791,4.453747284,1.87023649,-2.923147937,-1.267341119,0.047471756,1.743724634,5.435733207,-2.06565397,-2.210037303,-1.19725561,0.639187444,3.517230957,-0.007427205,-3.534463088,0.430811499,-0.518227916,-0.088999384,-0.423096327,1.382473554,-1.225025196,-2.056858525,2.714720136,1.852387055,-5.824341995,-2.785126073,-1.99910106,2.771858629,-0.856990898,-1.851208832,-1.865697782,-1.56163905,0.316446693,-3.744626756,-2.991095103,-0.207631111,1.29024626,1.812554426,-3.323842323,1.935429268,-1.43707919,-2.75722431,-1.219457039,-1.348743266,2.774945393,2.23578857,0.511207683,-1.369638296,0.247561221,0.46510537,3.365425929,1.755285397,0.406837089,1.1502272,-0.310941991,-0.406351962,1.085745945,0.412626122,1
101.1749634,42.36744588,1.66536516,-12.47628094,-7.201862326,-2.516657793,6.578008841,-11.79062355,4.286888438,-11.59579184,1.147879725,-9.91798948,-8.256923404,2.912813394,10.443987,1.464260333,-6.346662284,11.42123472,8.892502224,-0.95773658,0.217923266,-0.456865974,-4.80202679,-2.406414277,-2.50456475,6.288401506,-4.286268719,-3.597084127,-4.022298955,-1.810117592,3.261555705,-2.874330223,6.97270393,10.66284764,3.564579833,7.432255375,5.106385005,1.680127103,-5.83919949,-8.706422832,-7.038098622,6.776215985,13.13319104,-7.767023756,-7.57533277,8.133247008,-5.560993534,-1.211766785,-2.746253484,11.4119965,-4.833397715,3.365514599,2.52624814,8.134706639,3.353689735,-1.413981613,-6.018459023,-2.101061182,-1.287410498,1.611373928,1.063760847,2.88267413,1.191926825,-3.204211781,4.320450084,5.516129845,-5.364572097,-3.275346705,1.247454599,6.429653735,-0.60867926,-0.405958418,-4.421513465,-1.937842449,-2.855970068,-2.977959257,4.266079882,-1.789496514,-0.447838468,1.459165979,-2.146104378,-1.010586913,-1.974489037,4.051802646,-1.393122461,-3.05107689,-3.744550023,0.225018334,-0.839565897,-3.084343246,4.386776042,2.225819589,0.125350401,1.283844873,-1.642436576,0.819978457,-4.057453196,-2.726235531,-2.403199241,-1.644412731,-0.326707142,0.797216183,-2.257655854,0.936831709,0.742438161,-0.725865225,1.171211611,3.23876317,-0.342147354,0.669385211,1.00801338,1.836993642,-0.690084076,0.492757454,-0.760884093,1.785065434,0.208311046,-3.625658393,-1.467391931,1.361638932,0.024168341,0.166491114,1.769212635,1.360862205,-1.099825389,1.220479093,-1.352375535,-0.219425361,0.530851516,-0.824099604,-1.536387191,1.387273813,-1.169765402,-0.549436319,0.649903886,-1.307526552,0.962635817,1.978151469,-0.398216201,-1.376156164,-0.685585384,-1.538565553,0.410661554,-0.020155931,-2.321982869,0.733182946,-0.48481253,-1.311947214,0.776634757,-0.432816593,-1.052235728,-0.578066085,0.598867989,-0.51254121,1.937446909,0
100.0027471,35.62305003,27.73137174,14.19751529,-8.064433067,10.79160072,10.08075986,-5.652312387,9.104583028,3.205124197,-5.663246706,2.248719811,-10.07623807,-8.189558478,15.30408826,5.875924139,1.649372112,-8.752121263,5.540967597,22.04446304,3.61547899,5.204493816,0.666318454,5.404166238,2.000724211,1.741209921,0.453032042,2.653820257,0.649757476,14.56292513,2.138203165,-0.705467055,0.576231557,0.625311146,-3.237013049,8.739235224,-1.732028237,6.003442067,6.602178426,1.080497509,6.937624351,-3.499135625,-4.90828415,4.204058844,-0.52269838,2.11598249,2.647677511,-2.775850189,-2.786407377,4.815981755,0.774378857,1.664359543,-5.519019345,2.095806705,4.00987988,-1.997285161,4.020040631,1.52970053,-7.052865599,1.793068427,4.088923229,-1.164300458,-2.146110442,-3.59587735,-1.340767915,0.520477969,3.762657053,-1.272927761,1.07750439,0.139005652,4.929421618,-1.451820249,-1.053624749,-0.987339038,1.414079754,1.619194695,-2.591793331,-1.862827972,0.222607284,-0.035947479,2.491688087,1.830068816,-2.818942243,-3.05593623,1.588236108,1.783764079,3.08240791,-3.320846151,0.717492314,3.055562916,-1.481403377,-0.735978479,-4.104083125,-1.883974287,1.875502851,0.405686931,-1.534443923,-1.892354785,-0.518589074,1.431192912,0.227322606,-0.648252088,-2.409644171,1.726102104,-0.157054124,-2.697630925,3.777236541,-1.676860862,2.016423745,2.234160774,4.155095091,-0.042484492,-0.430304239,-2.191584125,0.196369756,4.629223192,0.308434371,1.311786958,-3.228476392,0.105858671,-0.461684713,0.4534264,4.093639792,-0.020487797,-0.343884336,-1.282312862,-2.454576156,-1.694053277,-1.831558074,0.661048694,2.114932015,-0.39890989,-2.697088003,4.107637866,2.055789476,-0.119551085,-0.217508883,2.608771797,-2.048803805,-0.570526329,0.677652336,-0.273754719,-1.757677302,-0.550266311,-1.794034164,-0.551935426,-0.660233695,-0.673927187,-0.858853478,0.312509059,-0.490305782,1.226544996,-0.464126716,-0.334068724,1.914368538,0
