V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,MOXI
107.4975208,-24.21267598,-12.88391969,1.273803773,-9.219407267,6.433011764,-10.60523889,5.372394695,2.291148364,-1.672012123,-13.09881989,19.60318354,5.299380126,5.463805651,3.595315093,-7.133387876,3.275043477,-0.502507424,-10.10389606,4.27801848,-5.455869396,-1.865045712,7.198951773,14.74291626,-3.419330003,-5.298238739,7.237058396,4.503283738,4.313237153,-6.907824316,-10.047618,11.08035513,4.202391058,-3.831716326,0.136090883,-1.516945657,-5.229595624,-3.609661638,7.12692447,-1.914788574,-5.708804433,-5.393024209,-7.05939984,5.159305434,-0.772463181,2.693368074,2.861168009,0.078084784,4.751815097,-9.322176524,1.063060736,-4.918233223,2.296998213,1.83545296,6.280716123,0.848973584,-1.461794614,1.734678936,1.726933802,-2.891091479,-4.457894952,-2.568899379,2.557299849,1.363370951,3.704017759,-6.274787478,2.474256061,-1.870390001,-2.386758942,-2.621172732,-1.719330065,5.440974035,-4.828898482,6.321244052,6.428979711,-2.637094129,-2.425644162,0.739256972,4.153346994,-2.61657259,0.309473077,2.358054194,-0.887727433,-1.201936904,5.838756322,-2.10682906,0.544197358,-0.596976269,-1.052039031,2.378572903,3.187113448,2.186975653,-1.127285535,2.172063916,-1.707520719,3.546019969,0.107886818,-0.987263873,-0.007025919,-2.906128321,1.436159589,-1.493014493,5.177770413,2.390965103,-0.741703934,-3.054739273,2.924431668,0.056159738,-0.160498217,-0.423737657,-1.27762109,0.951513703,0.107926495,-2.489270063,-4.769622958,0.897214257,0.845420768,-2.922377616,1.615939854,-1.770111465,-4.361845121,-0.196484189,-1.213516313,-2.177154607,0.782749529,2.9054746,2.327400832,0.55484047,0.816110824,-3.631755715,-2.144381028,-0.418586854,-2.194851199,-0.714796893,-1.731826235,1.948689267,0.906486321,-1.260629135,-0.335850147,0.168014036,-0.523574687,1.214585635,2.76765947,-0.031487961,0.060968527,0.791721656,0.351464494,2.312078658,0.159381187,2.508896285,-0.667550438,0.035165861,-0.383484718,-0.775621937,0.959937862,1
104.4409861,-24.86928358,-13.24788442,11.32037486,-17.65517563,3.340384952,-6.581861906,19.91194847,-4.995468599,-11.97480227,-11.35978841,8.636248279,-3.325802251,24.65702316,2.634023412,6.852353876,-3.082289277,-0.933963958,-2.693885045,11.72604473,-1.601030152,9.514788632,10.78477472,16.46438356,-1.802383755,2.002471673,-6.741241971,-4.225182187,-0.062357445,-5.87345828,-0.115232127,5.803366381,-1.525861431,2.334448109,-8.504963691,-2.306277375,0.024233241,2.725867845,-0.980068555,-4.063167715,5.476708924,-0.955317903,-5.685727612,-1.288026658,8.279037933,6.704248258,-3.307052885,-4.214367902,0.880265811,-2.35199361,1.044940852,-0.855965137,2.864811656,7.078281655,-0.53856607,0.116759119,-1.688475859,1.978269075,-0.127496527,-3.39025657,-4.403502764,-4.110672224,4.348539697,1.229343342,4.287342754,-1.990183017,2.840973097,-2.935063757,-0.518089402,-0.145300359,-0.905155962,5.589143305,-6.576749672,5.258055404,3.797316886,-1.287995542,-1.576812854,3.481934904,2.401657265,-1.885840711,1.920056971,4.023898493,-2.020551732,-0.069023595,3.689719254,1.038686908,0.808713907,-0.209815212,1.00051448,1.920952866,2.321019142,0.738878544,-0.53735669,2.194741829,1.45485532,-0.89576872,1.109470944,1.173376091,0.53738286,-0.362084694,0.281702124,-0.292461875,0.65725053,-1.343636208,0.755497282,-2.160348457,-0.152471549,0.876172011,-0.984211124,-1.446920897,0.110699139,-0.324527901,1.29963047,-0.897230478,-2.478508868,-1.761875446,0.273100612,-0.61379771,0.228895245,-0.854513746,0.202231404,-0.529529669,-1.356109602,-1.851386505,-0.170661183,1.935664129,-0.335615686,-0.946989602,1.233081999,0.89909283,0.272215832,-0.831941815,0.60028748,2.040542518,-0.106835936,0.175852921,-0.159332325,-0.922277295,-0.24043272,2.012255763,-1.655220085,-1.024994928,1.718199848,-0.418066884,-0.223326077,-0.494163167,0.098780479,0.349229489,0.209516106,-0.120324811,0.678071157,-0.216176714,-0.07686896,-0.285316936,1.270026915,1
109.8765562,-22.46211832,29.13347529,-9.867199792,-6.688603988,-0.786877058,-1.396693973,2.12455853,-0.927589349,-7.038151403,-19.02273895,4.376932619,7.431909982,2.802610194,5.482676778,-0.436612112,6.596264577,-6.80684639,1.528424777,8.208409564,-3.145271589,0.620401863,3.213355571,12.3223179,-3.576500191,1.029283571,6.941331554,8.5539178,-2.686198379,-4.482231501,-0.574107007,5.130344409,-2.017183991,-1.029385769,0.541768495,2.458823674,-5.097779405,1.740332046,5.48931092,-2.735612751,-4.454752057,-0.12123132,-2.723442159,1.156815466,0.167632952,-3.570612581,1.00613442,-2.494244418,-0.311983326,-1.797486157,-2.019416195,-1.480175685,5.480977447,-0.373031801,3.060028952,0.621315718,-2.266499329,1.520204932,2.178335103,-3.402750262,-4.282113091,-0.645465205,5.194311776,3.697189058,-1.262394294,-1.506591547,1.664103227,-4.604014506,0.303849683,-1.855944074,3.658603645,3.591800141,-2.296172585,1.182929603,6.500792393,-2.770726061,-5.298241452,2.94446657,-3.107115614,0.892042648,0.697999204,-1.271355388,-3.256868885,-0.910046175,1.659301499,-2.231749462,0.937362491,0.178551883,1.488967521,2.975008694,-0.928293965,-0.826276849,-1.391859945,0.135539142,-1.02309953,-0.525106829,1.22737979,1.725651845,1.440706165,-1.122038158,-0.618757006,0.54390149,2.282775361,-1.724839642,1.692353574,-0.247309957,-0.094192329,1.500455606,0.438959965,-0.904703143,-0.026201009,-0.849628555,-0.130103153,1.105320536,1.490656352,0.127666506,-1.518731165,1.852736648,-0.821635728,1.890242091,0.08820695,0.372538971,0.160573699,-0.502465649,-1.436271046,0.883317658,-0.623802154,2.332615964,2.669915384,1.441380233,-0.523599748,-0.297525596,0.688567062,1.399356374,1.3351776,2.208334212,-0.544231502,1.093190748,-0.489314186,1.968299709,-0.042681279,0.801567838,0.125155228,1.300375938,-2.251794876,1.516765463,-1.041410473,-1.205893943,0.856256655,0.668636015,0.010072935,-1.360348183,0.82685876,-0.646923372,1.201158617,1
113.8163322,-21.61597772,9.173770762,-4.90638832,-21.08075399,9.267559805,-3.212278647,-11.49175973,-4.049435491,-6.483754569,5.14886695,2.736500009,-4.470921954,-2.783561747,-0.13619864,-12.1169563,4.96688391,6.546817551,9.634502174,1.779953527,7.728659321,-1.496403733,-5.875717689,1.808552395,-1.231559408,3.166039167,-4.857190892,0.729157046,2.434653098,1.967796395,-1.521244514,2.915743421,-4.168908997,1.043017878,-1.194904005,-4.181116573,-6.639559141,3.673522601,-4.380037096,-2.096518538,2.017607749,1.56484243,-1.822731455,0.571923125,2.738546756,3.342083426,3.139946122,1.945609953,-3.329468325,1.035864502,0.431222741,-0.03203589,-0.12747137,0.426526685,0.632374157,0.059838072,3.284292345,0.148217888,4.088488617,2.946963152,0.640010423,1.801743893,1.610427511,-2.440033048,-2.44385946,-1.529264315,-2.042976351,1.906777349,2.981347802,-0.097865087,4.125655548,-1.678893876,1.146151014,-0.732388019,-0.331724233,1.16628679,-0.255457393,-1.17872386,-1.969528111,-3.956819254,1.658360108,0.702900158,-1.583645642,3.054668165,-1.102564508,-0.474362785,0.561780024,2.17926409,2.536087282,2.167914704,-1.569397816,-0.425136905,-0.200852336,-0.421595798,-0.557401802,3.616485026,-2.372891162,0.535702509,0.915521432,0.521134964,0.311473995,-2.296515769,1.778870902,-0.636966613,-2.216930944,0.740624717,1.267476816,-3.427237879,-0.524875581,1.078092686,0.99386483,2.094126678,-1.783259602,1.820652274,0.017476004,2.523504667,-0.49496397,-1.275846908,0.366220075,1.297058277,1.652803585,1.302855311,0.334596486,-0.944858922,0.320080132,-2.408237906,-0.574295125,-2.548546951,-2.442577268,1.350649538,0.518876928,-1.489099754,3.052871012,1.398447882,3.632444476,0.766846898,2.006641519,0.856619353,0.705790079,1.783614877,-2.314602955,-0.787990157,0.462857835,0.003001563,-2.063841045,-3.048186746,-1.962384614,3.446106954,-1.293851143,0.833626956,-1.346611259,-0.097722691,-1.031951244,0.611692004,-2.466427199,1
110.6529174,-22.45750926,29.28394524,-6.330671456,0.640357923,1.810274903,-2.100342523,-0.920137909,-4.561211115,-7.735422362,-15.74267068,5.873090256,7.082729379,1.748389347,4.651600638,-1.950549744,4.852289428,-3.19179279,-6.027474357,4.713544322,-2.364338336,5.028256443,4.883909026,14.59731267,0.275593581,6.28978191,6.451173782,0.14387709,-3.966936323,-6.197304758,-2.251874903,3.746170998,6.318301382,-1.258755963,1.223987965,0.271212977,-6.309536559,4.341559681,2.775870565,-1.532639453,-1.742839477,-2.090997241,-6.499844958,0.25802678,2.893005239,-3.413949934,0.07300501,-4.79340494,-1.582256602,-4.914513208,-2.130528921,-1.532374973,4.587673166,0.378535023,3.311364275,-1.302283503,-1.856701471,-0.81311464,1.628374455,-4.01009084,-1.666620009,-1.18289549,4.668290922,2.396936821,-1.163300489,-3.513760458,1.804825284,-3.159859018,0.047482953,-3.086641671,3.355236755,2.519093338,-1.481728575,2.202781944,6.31317867,-3.291256964,-6.003990818,0.789192336,-2.375627637,0.788271236,-0.721147133,-2.650420588,-4.594137854,-0.487307261,2.059367875,-0.988459427,1.413805768,0.880479879,2.833831657,2.532733099,-1.221888734,0.868857565,-1.30198155,-0.129086856,-1.533843228,0.871029425,0.486476422,1.863911195,1.383022829,-2.251690717,-0.496554813,-0.540228009,1.587290903,-1.214565278,-0.323032833,0.415111999,3.048961066,0.166627384,0.456691604,-0.90014238,0.171915485,-0.085434843,-0.192592008,0.472811854,1.073996286,2.759346057,-2.360524087,1.663706644,-0.10193138,1.945771668,2.400555583,3.183311377,-0.165715123,-1.206921238,-0.193719811,0.498519298,0.286929222,0.100637127,2.909602211,1.585324743,1.547723103,-1.049425314,0.352828158,2.391609785,0.194421155,1.766523236,-0.800098331,1.570001362,-0.564343838,1.965471896,-0.318364396,1.322212331,0.878012454,1.330225713,-2.698261241,-0.019497899,-0.90985396,-2.024863422,1.166922853,-1.486504282,-1.155435261,-1.917144514,0.308783591,-0.150458421,-1.004409655,1
109.3805511,-20.92706205,29.25173977,-7.398278697,-1.701265856,-2.684306706,0.45850695,-4.647348225,-6.408462626,-19.01195155,0.228976828,-10.25408702,-8.450033652,-4.275955039,0.222761891,6.407684335,-9.763803536,-1.305018909,5.897764569,-0.438480793,2.592955892,-6.835832054,1.705996759,-0.327228918,-6.374139911,-1.735535273,-2.853771469,-1.115149873,-4.12375062,-10.56816986,-1.512827578,7.365104081,1.428880913,0.112933491,7.623953749,0.644893416,5.319585753,-3.615207831,-4.219603395,3.372836484,5.542172707,-2.005280703,-3.954414374,-0.497044474,-3.72982142,5.81443717,-0.578961631,-3.387181568,6.000919635,1.019686261,4.280942377,-1.03476905,-2.457584996,2.007084852,0.063140182,-3.753862931,-1.834510868,-1.538996357,1.539965196,-0.8900883,2.235118829,0.670045951,-2.947675371,-2.727587236,2.631070116,-3.002006538,-2.64296339,-2.47449031,-7.97070334,3.513717978,1.014679436,-1.810850251,-2.048082896,0.626229001,-1.937795277,-3.354250795,2.340295471,0.900395279,0.120950566,0.464800096,-0.678232398,0.785676922,-3.331340084,0.724431169,-0.348217079,-1.794399422,1.985832178,-0.942668257,0.94177021,1.126979072,0.048405754,-1.437535049,3.328943795,-1.588346773,0.719513347,1.220121289,1.237533274,2.203551364,2.775582658,1.942754988,3.268796203,-3.02414775,-0.772608422,-1.795348715,-1.441263319,-0.485345215,-3.769526164,0.743937338,2.842025373,1.795399757,-1.316715049,3.378477768,0.406489731,-4.230775327,-0.898992128,-1.811417377,-0.460129161,-1.28217606,-0.657372561,-2.841213879,-0.953038414,1.066135671,-0.477983934,-3.11171424,1.107019562,0.864262264,-3.189046987,-0.364111195,-6.153216072,-0.224479274,6.092747721,1.793128539,-3.46348208,-4.089220948,2.439262081,1.26282687,1.913005467,-1.736064587,0.154112032,-1.38450464,-0.309331886,-3.041832018,-0.377381271,0.144723642,1.527712843,-1.063398874,0.693261657,1.428855527,-0.336897954,0.616418638,-0.029341334,0.900977054,-1.247551888,-0.008223911,0.295428908,1
109.1701512,-22.81929755,9.214589261,-4.862616923,-15.05095357,14.35229296,-2.78614794,1.475777084,2.493842911,3.904829841,20.57172045,4.200555037,4.537278667,14.10066918,11.41838186,6.612473659,-9.472809252,8.26717001,-0.561792525,2.406694164,-1.91435543,1.484212077,-1.045728418,-5.408004784,6.452300819,-4.543754805,-4.94250761,-5.575750468,-5.320756769,1.989622168,-2.75961235,-1.508232604,-3.661165744,7.114353209,-0.668611122,0.980952656,5.924355883,-2.950271019,0.761779089,-4.324382456,-3.707448801,-5.011278254,2.335908393,2.948408716,-3.493752613,-12.45291342,2.13187136,-1.419112978,3.40397423,2.53682743,-6.084453058,-1.526725353,2.905128973,-5.616863254,5.124440944,-5.021467073,0.570338975,-0.442701705,-10.96323341,-4.920555572,0.404080117,-2.121308144,0.641560487,2.290510831,1.060472647,1.00929908,4.949691707,-3.0787567,-2.343177627,1.621600017,1.270143438,2.403284086,2.789102312,2.469727108,-5.112052886,-0.696949107,-3.295292101,-5.982940001,1.592071055,1.682272405,-4.180248912,-1.156194348,-1.098430771,-1.538087503,-1.914012002,-0.867123499,1.607644842,-3.042038485,-1.03101651,-1.542620047,-2.202721424,0.030270425,-1.838076641,-0.971174574,0.375708437,-0.187128212,-3.467062443,4.851091922,-3.976236472,-1.14679739,-0.778627338,2.307259036,-1.049953577,-1.62775333,-1.259245513,0.427802825,1.259106808,-5.934427226,2.045032101,-0.252999943,-2.229910683,0.657757872,-3.271903806,-1.457973954,-2.577143398,-0.761264885,1.310431957,1.080718328,0.505501863,0.344075375,-0.581377011,1.09183789,0.644736981,0.75525199,-0.486847634,0.306095947,-2.029583313,-0.017891005,-0.241186334,-2.153505243,-1.613087658,1.877586476,-0.51132219,1.547197788,0.483170845,0.432500333,-2.333388988,0.489913298,-0.238661941,1.020106657,1.139391616,-0.768207867,-0.845703769,0.534194888,-0.370365082,0.368910192,0.881586062,-1.361149912,0.9446634,-0.799458676,0.444875232,0.409105328,0.38169801,-0.51695339,0.685595595,1
110.1191012,-17.4469263,11.665105,-8.392144173,-7.311857078,10.33989481,-5.393557277,-6.785784486,-2.703305154,17.29672525,11.3620668,-5.001819977,-6.150248369,-6.233966922,4.818715023,-2.297251779,4.361814425,6.336310342,-3.109472698,7.298984323,-10.37153428,-0.276373204,5.644208325,-9.16444258,3.499683282,-7.608663619,1.544843642,-4.475770632,-2.919222855,5.020644314,1.173957403,-0.08137093,1.067538628,12.80415412,-1.706453403,1.940324737,6.874274025,-9.584767642,-1.834770114,6.679827242,1.338722015,0.492480351,2.435869275,-7.543372259,8.332988925,-10.74090691,2.590072183,8.983033788,8.329090809,0.513051007,-2.062252834,-2.971459565,7.502039538,1.614602501,3.539006578,-2.178460383,0.834236677,-2.804955901,-2.237904466,7.386920767,-5.259236585,-2.040460666,2.898375219,-3.751785336,4.372804281,-1.705185363,0.839021516,-2.771164515,3.369643501,3.046817769,-0.735063233,-2.563484442,-2.257843372,-2.569983471,-2.253851815,-0.830532553,-7.417146541,-1.609190687,-0.458749565,3.818780332,-1.499358267,-2.96140378,-6.902933429,1.323100817,0.153557631,-4.70399481,-1.22368601,-3.878072979,-0.405684364,-0.015727254,-3.246762923,1.647219877,0.747093161,2.320410666,3.073977363,-2.220018482,-0.551289884,3.227687694,-4.445490397,0.480027149,-0.540158415,-2.400480572,-1.496930429,-1.758256588,-0.427223192,4.154660412,1.721378707,-1.859524577,1.615951075,-0.928551804,-0.02215165,-0.775234838,-1.72377896,-1.452373747,1.025881921,-1.988507822,0.14909213,0.558008895,0.08783599,2.623300072,-0.943888716,-0.489324375,-0.36808696,-0.341351489,-1.268540259,1.374092488,0.329522201,0.044859909,-0.646624581,-0.777570853,-1.300799827,1.63054313,-1.022569569,0.021125851,-1.442661534,-0.526119549,0.53104313,-0.298713183,0.3806974,0.006687616,0.264142189,1.08354933,0.467102326,0.125342492,-1.21349292,0.492107216,-0.838747355,0.316330462,-0.361057052,0.222018711,-0.196532594,0.097784829,0.469803479,-0.321920041,0.133993221,1
108.4539691,-21.64118459,27.88629041,-5.61915027,-1.787478417,-1.006145049,1.527029639,-6.447190613,-6.993956401,-13.78436082,4.081375694,-10.53645809,-6.568202009,-7.370227966,6.927299644,14.26945593,-10.98605535,-3.27763971,4.2262983,2.669163227,-3.812518288,-7.2413479,-3.814261837,4.840602615,-1.33421234,2.843777068,-3.051169798,-2.419885728,-4.036876436,-7.818289049,-5.59981415,2.193155736,-3.402671599,-0.564236582,1.503982941,-1.366814582,3.310193725,-8.155684032,-5.789799419,4.46759908,5.047774108,-3.392560719,-4.973059656,-2.419976402,-5.962788157,1.932397263,-3.249621004,3.538430356,6.231794322,2.128547253,2.514054608,-1.367514774,-4.378502662,-0.211168093,3.127114499,-4.686205135,-1.571090133,-1.232581144,4.788406926,1.17428293,-2.099523354,3.596570562,-0.727216312,-1.862834518,7.140754014,-5.152948605,-2.774669238,-2.729548055,-1.697466216,-1.237519729,2.26620954,0.890726214,-2.287595346,-1.764572758,-2.862664003,-2.761556264,-2.38075213,-0.388281037,1.322206537,-3.570003668,-2.33433988,3.013183774,0.401291028,-0.797880685,1.921374521,2.791557444,5.972498259,-1.156825554,0.818637679,1.792338463,-1.744319252,-3.605523396,1.272444556,-3.815100782,-1.139067205,5.215273266,2.293244318,1.155495676,3.344428733,1.605556825,3.055466125,-1.765736859,-5.917491447,-3.831718673,0.675254197,-1.812845017,-6.045853762,2.131639148,1.042105546,3.2325242,-1.504987638,2.700895753,1.119555211,-3.426264113,-0.759313426,-0.961199392,-0.299363192,-1.856718791,1.131537245,-0.042463455,0.485155477,0.712491711,-1.95441875,-2.3107907,0.349019147,0.572132018,-3.737457762,0.165686011,-6.606406196,0.595732047,6.154694674,1.769318976,-2.472889616,-4.664517907,1.867846967,0.900648429,2.233912727,-1.488091776,0.395167406,-1.104169062,-0.973488097,-2.723747839,-0.024193429,0.175984366,1.838366789,-0.590501947,1.479046083,0.368219425,-0.702326836,0.153568114,0.600637534,0.558128515,-0.732552792,-0.043118452,-0.295325856,1
113.9271073,-21.30753258,-9.752412335,-3.651234367,0.972008068,5.06966452,-11.7789461,11.93440062,11.11754689,-9.493295508,3.258382541,10.702191,6.451771927,-0.297989527,0.583840751,-6.543618781,-2.390146294,0.275705227,-9.94833797,2.550047618,-8.653094382,-1.443568885,-2.988763347,2.335547409,3.5580554,-2.923148607,9.470292216,8.575574968,5.955590672,0.06576818,-0.77136412,6.965479861,5.097921787,-6.0945957,3.425885646,-1.688766542,-1.443454786,-6.545461334,2.442477554,-0.087485442,-6.612296741,-5.19155528,-0.597832546,3.031799944,1.094961122,2.448579538,4.221897632,-2.6971999,2.434535066,-2.793654917,1.505486137,-6.244985411,-1.540079633,-0.592403597,4.459938428,-1.508409427,-1.283231167,-1.338420693,1.529937572,-0.120423726,-1.034364252,-3.095952998,0.398928806,-3.949500922,-0.685337041,1.516083442,0.163510737,-0.555575649,0.079618221,-4.166698755,-1.708577106,-1.659673803,1.637113857,-2.45418274,0.17207552,-1.580493144,-0.632648624,-1.729162739,-1.439115914,0.392953174,0.228393739,3.740908124,1.421710274,0.29377601,-1.473856433,-1.804305429,1.097903758,2.240499325,-0.111581222,-1.868280209,0.62808605,-0.647745758,1.842476162,-0.396773014,0.027539974,0.213956108,0.609429136,0.840664261,1.80906892,-0.273866617,2.30770431,-0.525402295,1.058365666,-0.585265192,1.833530375,0.758373035,0.976201206,-0.771132991,0.759915125,0.377872079,-0.727066534,-1.172563802,-0.48062707,0.223695872,0.782432536,-1.36458614,-0.578468248,0.065384105,-0.700496202,-1.208790885,-1.402618948,0.171160989,-1.234571883,-0.385752391,-0.604174866,1.25016201,0.439670105,-0.094035388,0.277806154,0.074603283,1.033360618,-0.728050624,-1.510218417,-1.143962656,-0.575930506,0.325903229,-0.820630106,0.002101946,-0.282851508,-0.253679089,0.519823068,1.472056158,1.218400667,0.15857302,0.083254632,0.179472867,0.294232037,1.065238007,-0.852325228,1.555578584,0.229800833,0.472850267,-0.388416582,0.383125032,0.314909222,0
108.5313279,-23.57877643,-12.35450384,7.146705905,-18.05504355,2.011239448,-6.662582476,24.1325891,1.235465056,-14.10512313,-8.260829218,3.434713091,-1.199778326,23.05422392,1.089130204,8.928196818,-4.244060622,-3.474664541,3.683054104,12.71455943,-1.81777581,6.233912748,6.245453385,10.63640165,-4.232957873,-0.475932004,-9.030401709,1.722971219,1.220444307,-4.121898851,3.089169429,3.849251282,-5.074387711,1.607398245,-3.521766526,-2.721347787,0.870362589,-0.828000891,-3.93390193,-4.62666172,1.786623403,3.282083473,-0.240403352,-3.617339482,7.409825102,2.535484945,-2.710140049,-1.509056912,1.087041841,4.521267299,0.630204164,-2.367885984,1.643843349,4.277349288,-2.217451452,1.350663227,0.889292713,0.691648659,-0.798137782,0.552783128,-2.390182251,0.67846246,0.127880856,0.585635313,-0.990318043,1.669147893,0.319802955,-1.032671103,1.355100385,-0.543816238,0.099740698,-1.344036567,-1.7730667,-1.622868472,0.660144051,1.426511209,-0.356998298,1.159153259,-1.481975817,0.225011185,0.543688847,2.94088234,-0.454493847,-0.48041865,-1.847885266,-0.814127863,0.782720086,-0.45840611,0.020705577,0.886354911,0.417243967,-2.164058431,-0.14076569,-0.160215984,-0.656201837,0.37781855,0.714972698,-0.332346123,-0.897638498,1.021707103,0.0831616,0.202790683,0.191693844,-1.644749818,1.600032058,-0.815941034,-1.751366727,-0.627707862,-0.508460195,0.009263242,0.374215956,-0.525301445,1.097063592,-0.377796708,-0.095038579,-1.222601622,-0.519286797,-0.894979399,0.489937039,0.28672659,-1.16413779,-0.017539085,-1.111035762,0.038899838,0.102569325,0.358528552,0.517159808,-0.465094309,-0.276684013,1.22921519,-0.102950311,-0.976535694,0.228527545,-0.720331951,0.264199881,-0.080770231,-0.401629647,0.654674721,-0.335810988,0.21254965,-0.973879946,-0.608163689,0.323489928,0.20523886,-0.263122813,-0.166894749,0.423771385,0.24638723,-0.22857612,-0.263694784,0.484387459,0.111053059,-0.0605665,0.174587273,0.026155943,0
104.3729143,-23.2364461,24.3250039,-5.580902081,-13.99544551,1.72788927,3.477705484,-4.23130848,-8.624174101,-14.87736186,-10.73054619,-7.915818337,-5.8163687,-1.04572554,1.547588528,7.481799591,1.439483436,-10.92833138,6.271839861,-2.755048666,4.105702396,-9.576384986,10.17062797,-1.50589254,-6.099104474,10.94976736,0.479501114,13.54616386,-1.492018785,-13.23422689,-7.900603811,0.654893232,-7.502592639,-3.776614507,2.727155003,-6.365741313,1.708594684,-1.389678914,-3.968265693,-5.888838379,1.283839743,1.356694616,1.690009918,-1.989170943,-2.140896411,-6.572875591,-8.302466538,7.473167027,1.24863556,6.5900391,13.42825555,-5.051531977,-4.125261137,5.956819882,4.971511162,-0.366032726,0.748321391,-1.970063493,2.377759177,0.520698725,-3.48718941,-0.219216021,-0.613207723,-4.919800683,5.085999586,5.170368899,0.698668116,-0.425858776,-3.419645902,6.367210215,1.307318183,7.08428829,-0.23195589,5.430284746,-0.003816943,-5.125691814,1.287667147,-3.009958521,3.591812729,1.601093128,-1.473769583,0.823353082,-1.695744951,-0.823644654,-4.38701272,0.497727972,0.438880238,-1.176453312,4.230958604,3.924705038,-0.934219735,2.664981897,4.845579891,-1.059796304,-1.199559442,1.427157978,3.312382387,2.241813768,1.451407194,1.128981932,1.549353853,-3.220502974,0.681583859,-3.052519634,0.090635882,-1.369746156,-0.932469357,3.081920245,3.065458609,4.140344433,0.958637603,0.805075004,0.218149801,-6.780806946,-2.805586274,0.769295821,-1.19234487,0.157900614,0.087209936,-1.903075323,-0.721041654,2.27578419,-0.239916831,-2.931397687,-2.959570533,3.183220098,-3.955666747,-2.795070333,-5.878291493,-2.199662615,5.218272718,2.572755367,-1.771780054,-2.979832694,2.177062924,1.850984422,3.740016573,-0.974407219,0.587493715,-1.313050506,0.835014518,-1.975811529,-0.954927791,0.109509334,1.673966019,-0.759558973,1.560830321,0.550199695,-0.816718504,0.751859317,0.77515941,0.584051051,-2.125494969,0.497806229,-0.224041357,1
111.829539,-14.91909766,-12.41560124,-16.64952811,-2.615413433,-3.226056753,2.268531902,-3.368301669,-8.92390069,12.08243912,-4.820178354,5.408560592,-0.049483813,-1.985345817,3.470737879,1.576085732,12.43922373,5.926668778,0.423782328,8.125887735,8.512737143,8.983319005,20.41106327,4.290871154,1.358981728,-2.687452873,-1.849770602,4.813950203,-2.784480914,1.661177932,-11.05902655,7.340530842,1.114488359,-2.495438612,5.882162977,-0.933023297,0.16413782,-2.201178597,1.47482071,-0.923305913,6.936168726,-2.571017854,-0.773221298,-1.378301248,7.814795175,-1.160487645,-0.850549092,7.120018539,-1.263469958,1.223265785,0.954436327,-2.151426594,0.648870458,3.619492758,4.45682126,5.488758328,-1.637341635,-0.295928637,3.343852868,1.40681602,0.014364302,2.702310734,-1.049792132,1.683042207,-3.025454991,0.639367709,-0.682857776,-3.822119636,-1.512854537,-0.194471355,2.759842093,-0.717360236,-2.05822209,2.106295049,2.638764348,0.449075369,2.056866905,-2.650912918,-0.969376404,-0.400252826,-1.239841041,0.103728011,1.00508575,4.584337365,0.546613321,-1.290858682,3.998905209,-0.675095224,1.453033587,-4.355743233,0.494269886,-3.411824608,-3.452666154,-0.381340462,-1.077222494,1.073675553,4.537197394,1.499230464,1.193185517,2.158248127,-0.882879766,-0.753122079,-0.636807246,4.608567528,-0.435447675,0.099614632,1.248252323,-1.318170549,-0.07186386,-2.261952083,-0.811609516,0.64620747,-0.374327447,-1.267680541,-2.701254086,-1.476621226,2.586008572,0.510714846,1.484092455,-0.627041933,0.605164486,0.130526027,-0.972786285,-2.104395363,0.685878995,0.977652443,-1.987329031,-0.589460447,0.210023626,0.001162026,-0.990788708,-1.659163347,-0.55676579,-3.43535164,-0.777273733,0.300117146,1.921754689,-1.354853802,-0.670921521,0.934603513,0.840228329,1.034605295,0.149673687,-2.588117727,-0.306258169,-2.047328117,0.812910163,0.079627441,0.679654346,-0.360553271,1.583365722,0.05756063,-0.254538959,0.457650739,0.448288849,1
