ID,EMB
1,0.11699767261775783
2,0.10193197733174901
3,0.635594963989227
4,0.07174652190101052
5,0.14207094362223657
6,0.635594963989227
7,0.8609332052651487
8,0.9543404842413042
9,0.254088163073999
10,0.9015253399241837
11,0.20977647396297228
12,0.609281218183019
13,0.7205714318507787
14,0.9344174923247202
15,0.9374578896054203
16,0.114797840017893
17,0.9771084676509384
18,0.08773993194178337
19,0.8482366570095325
20,0.9789731346090589
21,0.8280526075765916
22,0.07174652190101052
23,0.9444612364368087
24,0.9681338321471248
25,0.10428242186989901
26,0.9297544307759414
27,0.9390610147990667
28,0.9460854945461289
29,0.0853761499998763
30,0.14390732419589083
31,0.8984207774405207
32,0.920839092157051
33,0.4996106988049934
34,0.11769703057630451
35,0.3098540377700335
36,0.976123235601421
37,0.8609332052651487
38,0.937853174442806
39,0.14207094362223657
40,0.9700521523475272
41,0.8772655182082768
42,0.09653163472528874
43,0.7582336789210632
44,0.9795717116862351
45,0.15774190114765202
46,0.8904308359577562
47,0.9547150748374849
48,0.07174652190101052
49,0.0742087133145188
50,0.15074499463344676
51,0.9763461262056645
52,0.9359632438729542
53,0.4920798332069859
54,0.29491827959769906
55,0.9733971454746404
56,0.07256167036508109
57,0.8984207774405207
58,0.896619281629825
59,0.8590574541488812
60,0.0967894637969927
61,0.9086328543428254
62,0.8188359216803681
63,0.6482424696978921
64,0.86808619855462
65,0.9683089123592843
66,0.12345270610957475
67,0.1607532480237145
68,0.976123235601421
69,0.0736735407955696
70,0.5949210057422217
71,0.7698614005082857
72,0.962820537385051
73,0.09607134710325213
74,0.8018476377920338
75,0.9689401912426928
76,0.34954398804340475
77,0.4920798332069859
78,0.633979981190283
79,0.6430087196220853
80,0.9696933985333089
81,0.9780407771615134
82,0.9707169958048671
83,0.546414813840268
84,0.9666257296475969
85,0.47760710903067083
86,0.9694739188411307
87,0.5064444074195297
88,0.09311450445389474
89,0.75034806001633
90,0.11259236582306478
91,0.975415837801879
92,0.6540871649386089
93,0.05772701642972336
94,0.13074304828378652
95,0.7947469995639562
96,0.852214140530282
103,0.7982167369475777
123,0.07738758720728327
126,0.6917144571529669
131,0.6917144571529669
132,0.05689976614629723
144,0.9595386177113364
145,0.5712469978246976
146,0.9706796116382893
147,0.9745370530779726
148,0.8653771976432425
149,0.9350824493501064
150,0.8074086785517127
151,0.9767899672268627
152,0.9793823578273916
153,0.9793222050990192
154,0.9350824493501064
155,0.9793222050990192
156,0.9555796717756293
157,0.9478715252694343
158,0.9543680729363725
159,0.5646447792044589
160,0.9449316637860979
161,0.8557579339301103
162,0.7004787894285726
163,0.6046389582375898
164,0.9759798150299829
165,0.9055960701507084
166,0.7553965805432722
167,0.8462176775122877
168,0.8807421949323655
169,0.9622888405726203
170,0.7004787894285726
171,0.5110647364161032
172,0.9325910241646935
173,0.9480391509355541
175,0.5427518676639776
181,0.05689976614629723
183,0.62089644928989
184,0.9194176258824298
185,0.7004787894285726
186,0.9706796116382893
187,0.8078506139647458
