ID,KAN
1,0.9353407944564955
2,0.9344133036530169
3,0.9411565898930497
4,0.9307893210097052
5,0.9387343069528237
6,0.9411565898930497
7,0.9395180752447307
8,0.9327812557058828
9,0.9377526001442518
10,0.938421817739901
11,0.9379918077062965
12,0.9118694121693203
13,0.9329540192447825
14,0.9331618533616834
15,0.9331991026298462
16,0.938605825749364
17,0.9425363019844126
18,0.9323941559876588
19,0.9383171421632845
20,0.9424010866304451
21,0.9390774893918695
22,0.9307893210097052
23,0.9397703774713045
24,0.9430243453369048
25,0.9414280352380113
26,0.9439518790588733
27,0.9465095067508719
28,0.9447987110303036
29,0.9380604500517887
30,0.9417635403475416
31,0.9346396295948028
32,0.9233308387678424
33,0.9241599338444956
34,0.9330446107866088
35,0.03821574454299312
36,0.9441554489305568
37,0.9395180752447307
38,0.9441531563732494
39,0.9387343069528237
40,0.9430973054722932
41,0.9385892680254264
42,0.9368889978342958
43,0.9320572895811674
44,0.9442269176514655
45,0.9442436839486028
46,0.9365618009534503
47,0.9389671235792617
48,0.9307893210097052
49,0.926878489951627
50,0.9321633574298628
51,0.8764048419834866
52,0.9301210364788348
53,0.9276347185890248
54,0.8967609961475161
55,0.9447502408517152
56,0.914142943010917
57,0.9346396295948028
58,0.9330936336794681
59,0.9313771876079835
60,0.9286964734528995
61,0.9226760958344944
62,0.9415936769513367
63,0.9318885291014433
64,0.9326620125005669
65,0.9438964821718392
66,0.9420653204904306
67,0.941275372239776
68,0.9441554489305568
69,0.9152247679516613
70,0.9307516837180297
71,0.9319178150705731
72,0.9302401588512373
73,0.9270298694067257
74,0.9081391919648
75,0.9375778997677852
76,0.9260150754932694
77,0.9276347185890248
78,0.9289792783293442
79,0.9278305179357695
80,0.9399673494893511
81,0.9394821631835779
82,0.9388209053311826
83,0.932316215232753
84,0.9285136244765422
85,0.9160454651731162
86,0.942027187002649
87,0.5513591175785996
88,0.9249707768795007
89,0.9428900669474534
90,0.9420414828828207
91,0.9425795582869434
92,0.9317556325194044
93,0.9243122718554296
94,0.8753102137063971
95,0.9321323539651609
96,0.9327418636484404
97,0.9439451074556706
98,0.9266925367246501
99,0.9410872261425481
100,0.787340742990251
101,0.9286927503318257
102,0.9438366922985953
103,0.7978363887788851
104,0.9387820764077581
105,0.7233734767580694
106,0.9279613104592307
