ID,INH
1,0.015748951459608317
2,0.015171122814084458
3,0.01481177094091048
4,0.015037516020846227
5,0.015165689423248838
6,0.01481177094091048
7,0.015306373320906492
8,0.015147455642852284
9,0.8148937213341444
10,0.015296885442943959
11,0.015554081329491622
12,0.01512834400936342
13,0.015132202832886982
14,0.8324744821592782
15,0.015571085680018311
16,0.015193463146906802
17,0.9224389827092765
18,0.01510328093377331
19,0.015774936419238873
20,0.9680502093677763
21,0.015804000106012253
22,0.015037516020846227
23,0.015355175544262304
24,0.8576668776452632
25,0.015083215391082212
26,0.015735898158627762
27,0.015050349843751651
28,0.015225360627863654
29,0.9362797992411237
30,0.015301290565910227
31,0.015357793080559576
32,0.30859378812525556
33,0.015215777405554421
34,0.015653119728000153
35,0.014847600865694302
36,0.9547439910699692
37,0.015306373320906492
38,0.015844644263622046
39,0.015165689423248838
40,0.8588234339325946
41,0.014972070079446512
42,0.014979403341412604
43,0.014952382094062681
44,0.9716771280226422
45,0.01513767366231334
46,0.9521195762713616
47,0.015418857401776197
48,0.015037516020846227
49,0.015164277830411677
50,0.015243617270974667
51,0.9637505941494261
52,0.01547867371986584
53,0.6416857479252696
54,0.015019442703735054
55,0.015194046064053552
56,0.015222489314483468
57,0.015357793080559576
58,0.015566048644113123
59,0.015273844472794531
60,0.015414846296763875
61,0.015111541294923413
62,0.015402781580894859
63,0.015619573641082298
64,0.015813188546169473
65,0.01670528490091837
66,0.015154049277792538
67,0.015300360682441533
68,0.9547439910699692
69,0.01553864156144819
70,0.014986714461242345
71,0.01593114034243643
72,0.01587331710120992
73,0.015481548810404575
74,0.015048712784167037
75,0.5868820056830818
76,0.014840082068470078
77,0.6416857479252696
78,0.015161387390051705
79,0.015114237018442776
80,0.015431905181912963
81,0.9712859620645194
82,0.015351045771757861
83,0.015321150280920182
84,0.015518083053644967
85,0.4015384384890645
86,0.18604622296287526
87,0.015561429074948204
88,0.015071557193074507
89,0.017161063714029635
90,0.01516372203148211
91,0.9525870755808382
92,0.015286174544719849
93,0.015136095524461884
94,0.8501496542148894
95,0.014871465221490847
96,0.014732564348254243
103,0.0152651467972112
123,0.015015645304458003
126,0.015195869992173287
131,0.015195869992173287
132,0.015316708842630006
144,0.015253118363350932
145,0.015371104207567737
146,0.8761654204226456
147,0.016425359032412705
148,0.015242026634342473
149,0.0161830275423234
150,0.0152339691764279
151,0.8652127609314347
152,0.9723844687572282
153,0.9726424974768585
154,0.0161830275423234
155,0.9726424974768585
156,0.01505265804112415
157,0.016103460938181626
158,0.49024100876217824
159,0.8169125064322709
160,0.015161549395884813
161,0.016153609279212416
162,0.015222708151877212
163,0.015161970534333342
164,0.7043913218399782
165,0.01505048458246743
166,0.014862488178624818
167,0.014948450969474726
168,0.015659400624248795
169,0.016113561133565917
170,0.015222708151877212
171,0.7664046646676757
172,0.015940559321056345
173,0.015111775344911937
175,0.015252518834838169
181,0.015316708842630006
183,0.015909004405400533
184,0.0159187065612834
185,0.015222708151877212
186,0.8761654204226456
187,0.015372176764479781
188,0.015822594708443022
189,0.9723063702493919
190,0.01505048458246743
191,0.8761654204226456
192,0.015284812513515753
193,0.015340114974496395
194,0.015340114974496395
195,0.9709948143820235
196,0.015121963429887931
197,0.015029168304170655
198,0.016054962239228303
199,0.9227170628327778
200,0.015261116956091099
201,0.9239500026649615
202,0.015058992098849798
203,0.8727584154252959
204,0.016054962239228303
205,0.9717957522954732
206,0.9705059894033227
207,0.97226610957371
208,0.015892295472771354
209,0.9734142234967011
210,0.9222171709559017
211,0.9734142234967011
212,0.015401024321919502
213,0.015910223769330656
214,0.9232856963679728
215,0.016347269134939963
216,0.866869852119762
217,0.77022452445674
218,0.015647982952460917
219,0.015484344266328375
221,0.015192594699859223
222,0.015052239712132333
223,0.016932114773907044
224,0.016186754742894837
225,0.9714111042640696
226,0.9726898697446988
227,0.936638280113311
228,0.912758232957525
229,0.9734858472663052
230,0.9727117640778412
231,0.5333307752691897
232,0.015123754562528966
233,0.973671274586751
234,0.01485948823066025
235,0.9654830539141832
237,0.9735445753958403
238,0.015647982952460917
240,0.954929396445825
241,0.9725737690717335
246,0.9725138049448826
247,0.9151509705636504
248,0.9704131048065985
249,0.9734311520339616
250,0.9721965757638882
251,0.015212396060310671
252,0.9730789695308
253,0.9734858472663052
254,0.9712727914844784
255,0.9721965757638882
256,0.015354276129263579
257,0.016038156082266716
258,0.015032205171866275
259,0.015426317815952877
260,0.9716952831090505
261,0.9722721673698603
262,0.015432119487324626
263,0.015036637691954053
265,0.9702063033939331
266,0.9476160877694286
268,0.973539134839838
269,0.9735045341050307
270,0.015855315377125333
272,0.9151509705636504
273,0.9732510148739549
274,0.9723247258656719
275,0.9724989408147356
276,0.973539134839838
277,0.9724989408147356
278,0.9711471337948322
279,0.016658823686212347
280,0.015877497673755837
281,0.9705059894033227
282,0.9734858472663052
283,0.9730789695308
284,0.9730789695308
285,0.9734858472663052
286,0.9711495057459909
287,0.9728217950431851
288,0.9730789695308
289,0.9652057361854403
290,0.016326243712129488
291,0.9727537404614017
292,0.9732854362890304
293,0.9702256472107316
