ID,PZA
1,0.9681843897927274
2,0.13094621956511135
3,0.744831549069699
4,0.1443299627798922
5,0.9122870326606365
6,0.744831549069699
7,0.9253658177066895
8,0.9588657261457095
9,0.9552889415990569
10,0.9701727045044438
11,0.9681602034527992
12,0.2140657505202446
13,0.14509519436595195
14,0.797961720894327
15,0.8106707096995794
16,0.923308733742024
17,0.9715016997993781
18,0.16670358341033675
19,0.9609161539059454
20,0.971679806312359
21,0.964287466948467
22,0.1443299627798922
23,0.9703167401637466
24,0.960070658692023
25,0.6984856550771109
26,0.9421623752825653
27,0.8463955551554785
28,0.7829539624131149
29,0.29348850333834176
30,0.8965238179015017
31,0.7420650346833407
32,0.8542469590702002
33,0.08501300645324862
34,0.9700888226422516
35,0.2704820772998509
36,0.9624122260466097
37,0.9253658177066895
38,0.9694142459712906
39,0.9122870326606365
40,0.9597873409221964
41,0.23957473946957963
42,0.07912465474227194
43,0.6867888391236353
44,0.972506131739158
45,0.8602485862329519
46,0.8397017963270734
47,0.9677634264230287
48,0.1443299627798922
49,0.11310213833753884
50,0.5641373288487135
51,0.9681207554709507
52,0.8555140785348754
53,0.18169174623959453
54,0.8800722746249398
55,0.9711263535841311
56,0.29712585924487317
57,0.7420650346833407
58,0.805122653353795
59,0.18131698394446438
60,0.781005731846502
61,0.6920674812922099
62,0.9256844233791215
63,0.6494260525180855
64,0.9629166089925404
65,0.967813042921335
66,0.9247579056433043
67,0.895328698943929
68,0.9624122260466097
69,0.1309102710224799
70,0.08258756692005734
71,0.8621133657161195
72,0.7561400919752204
73,0.8129332863961685
74,0.8999680665756783
75,0.9711687017776309
76,0.1945167648196405
77,0.18169174623959453
78,0.1594063680411745
79,0.1495313076731173
80,0.9700873537523629
81,0.9730128543833604
82,0.9673375809403875
83,0.44833786255812985
84,0.9716453213245838
85,0.9678170760237859
86,0.9442915527405732
87,0.1337074224207174
88,0.24616409651984097
89,0.9648175423045816
90,0.6178143009955354
91,0.9536395898933967
92,0.18742140128485685
93,0.166096738528604
94,0.9598059566109496
95,0.26056393280764517
96,0.33076730193087617
103,0.9172129539224395
123,0.13188770255823995
126,0.1752668844185327
131,0.1752668844185327
132,0.7115614614068176
144,0.9701404834312344
145,0.9324348811095982
146,0.31395067629770546
147,0.9679959817220064
148,0.4029040181743301
149,0.871033636464819
150,0.1777273589087047
151,0.9736532631202972
152,0.9714033095988309
153,0.9732475421788994
154,0.871033636464819
155,0.9732475421788994
156,0.9350666423256344
157,0.924595292351677
158,0.27182348734552514
159,0.2787885343171364
160,0.8531272259344165
161,0.6940851603436915
162,0.17131577977247006
163,0.10049239664578438
164,0.971249279728075
165,0.558518361725227
166,0.9318756921116209
167,0.47301929805316656
168,0.3913089587179521
169,0.9691429534693742
170,0.17131577977247006
171,0.2415400130039397
172,0.8887110727070172
173,0.952598781975225
175,0.24933517731097937
181,0.7115614614068176
183,0.2647843840843936
184,0.8488183126906296
185,0.17131577977247006
186,0.31395067629770546
187,0.5895225068030113
188,0.9695186789230941
189,0.9728928591275373
190,0.558518361725227
191,0.31395067629770546
192,0.9535012882717947
193,0.2527546894760807
194,0.2527546894760807
195,0.971721351641238
196,0.13440442856096996
197,0.9527128328984494
199,0.9704948930239928
200,0.12673730116972964
201,0.9713304875928946
202,0.1735853926138938
204,0.9694453420583254
205,0.9729100136481922
206,0.9732078063390219
207,0.9730655541130635
208,0.5724308409741323
209,0.9736314707021844
211,0.9736314707021844
212,0.9288053891159103
213,0.9712751232079595
214,0.9683941517111206
215,0.9687730990496576
217,0.916709498743411
218,0.9646541970828039
219,0.9585769316893413
220,0.973463104186157
221,0.24445487793567755
222,0.9275712422483683
223,0.9578394379023831
224,0.9708349333600964
225,0.9727547436980196
226,0.9736029590256231
227,0.7399353685174931
228,0.9570515562072288
229,0.9734022224404766
230,0.973799349629404
231,0.9462808249101993
232,0.2489287979936367
233,0.9743439058444292
234,0.13940127077494374
236,0.9740059573287596
237,0.9738704046757864
238,0.9646541970828039
239,0.8299990986899761
240,0.9733634706711383
241,0.9736499819319235
242,0.9732417654787515
243,0.9726842996985883
244,0.9721561886070784
245,0.9732417654787515
246,0.9737590425783986
247,0.9727031836834906
248,0.9726146377358398
249,0.9742812759228752
250,0.9728794249184315
251,0.9098315617790036
252,0.9737062347961075
253,0.9734022224404766
254,0.9720532693973482
255,0.9728794249184315
256,0.12158519447819789
258,0.9444359306547091
259,0.9681649237981472
260,0.9734480705945698
261,0.972026474761199
262,0.9216311462355333
263,0.6915521771224661
264,0.9688690036840951
265,0.9718835369768009
266,0.9713569117331456
267,0.9740950951192485
268,0.9744128646624778
269,0.9736413976181831
271,0.973642497774413
272,0.9727031836834906
273,0.9740689748320808
274,0.9737853362333811
275,0.9730965619383827
276,0.9744128646624778
277,0.9730965619383827
278,0.9733095843103542
279,0.9695281564922018
280,0.9619591282491872
281,0.9732078063390219
282,0.9734022224404766
283,0.9737062347961075
284,0.9737062347961075
285,0.9734022224404766
286,0.9733492507341873
287,0.9738446625314274
288,0.9737062347961075
289,0.9657928019869462
290,0.9699003294038229
291,0.9722387470803856
292,0.974079021828647
293,0.9693048027202927
294,0.9714388314224446
295,0.9740300734952264
296,0.9714169801307216
297,0.9719779488448065
298,0.9736799466494219
299,0.9736130069564808
300,0.9714362904452603
301,0.9737062347961075
302,0.9272747449986461
303,0.9714075976369365
304,0.973673804946035
305,0.9737228592514925
306,0.974012224652955
307,0.9719816907986262
308,0.9737062347961075
309,0.9360989811103695
310,0.9741076154947693
311,0.9734060478718329
312,0.9714388314224446
313,0.9696325891122598
314,0.9722629007400189
315,0.9734022224404766
316,0.9722069481197086
317,0.9720532693973482
318,0.9737062347961075
319,0.9709481632461602
320,0.9597152967947996
321,0.9736413976181831
322,0.9737062347961075
323,0.9736577037823524
324,0.9737062347961075
325,0.9726223512709671
326,0.9729213942824843
327,0.9733929116158715
328,0.9712652670661337
329,0.9722629007400189
330,0.9728951223208165
331,0.9733514193286763
332,0.9720532693973482
333,0.970223683256679
334,0.9722629007400189
335,0.9734022224404766
336,0.9741164675447862
337,0.9738276400674832
338,0.9737810732213622
339,0.97249213788138
340,0.9742812759228752
341,0.9730965619383827
342,0.9737062347961075
343,0.9739824221422216
344,0.9739494444023733
345,0.9741374905523382
346,0.9743439058444292
347,0.9715113222619544
348,0.9724784772917866
349,0.9733438994421084
350,0.9729912553841502
351,0.974330938292953
352,0.9652570818134988
353,0.9734022224404766
354,0.9719553594286628
355,0.9737062347961075
356,0.9736753378078681
357,0.9739724002850143
358,0.9710909706568333
359,0.9740950951192485
360,0.9736938491976896
361,0.9666709433901475
362,0.9710909706568333
364,0.9722629007400189
365,0.9690037668339585
366,0.9720532693973482
367,0.9723595038783046
368,0.9728013609352668
369,0.9730655541130635
370,0.9683072259942784
371,0.9737853362333811
372,0.9731799340888806
373,0.9735577714270901
374,0.9743439058444292
375,0.9729506252654402
376,0.9720461986437344
377,0.9740950951192485
378,0.9683796855218917
379,0.9728284049031639
380,0.9664765072870263
381,0.9698179337567969
382,0.9738704046757864
383,0.9720532693973482
384,0.9732048519230149
385,0.9737228592514925
386,0.9715334174504712
387,0.9735074916465604
388,0.9712155506952942
389,0.9726146377358398
390,0.9720395167995669
391,0.9722744114008229
392,0.9461976026328137
393,0.973400124766673
394,0.9684555016961783
395,0.9740558831276483
396,0.9734022224404766
397,0.9732078063390219
398,0.9743439058444292
399,0.9743439058444292
400,0.9740950951192485
401,0.9717040191758428
402,0.9743439058444292
403,0.9723595038783046
404,0.9744128646624778
405,0.9737062347961075
406,0.9716856853725173
407,0.9743439058444292
408,0.9733420427954492
409,0.9737062347961075
410,0.9737062347961075
411,0.9743439058444292
412,0.9741819452825735
413,0.9735247904782863
415,0.972959303925692
416,0.9670164391972792
417,0.9737228592514925
418,0.9736499819319235
419,0.9741602186243845
420,0.97249213788138
421,0.9717193581693366
422,0.9735247904782863
423,0.9719553594286628
424,0.9735074916465604
425,0.9724051314222488
426,0.9698179337567969
427,0.9737062347961075
428,0.9734884886044033
429,0.9706993807056714
430,0.9735490431690292
431,0.973446525621242
432,0.9698179337567969
433,0.9732461111847694
435,0.9714388314224446
436,0.973055302020138
437,0.9737228592514925
438,0.9741469783613845
439,0.9738704046757864
440,0.9731451183509627
441,0.9719553594286628
442,0.9722881648881588
443,0.9737062347961075
444,0.972026474761199
445,0.9736499819319235
446,0.9737062347961075
447,0.973626579852811
448,0.9733438994421084
449,0.9734022224404766
450,0.9737062347961075
451,0.9736499819319235
452,0.9740689748320808
453,0.9144160304384961
454,0.9723300769370405
455,0.9734022224404766
456,0.9736499819319235
457,0.9722629007400189
458,0.9736169218894078
459,0.9734022224404766
460,0.9731749468931183
461,0.9732484682471699
462,0.9743439058444292
463,0.9722629007400189
464,0.9738731796733411
465,0.9740950951192485
466,0.9713510240672804
467,0.9709719850424703
468,0.9736861312410116
469,0.9732078063390219
470,0.9726498233731034
471,0.9736413976181831
472,0.9732078063390219
473,0.9731039142216555
474,0.9710940748926661
475,0.9731607827847907
476,0.9714075976369365
477,0.972837790798597
478,0.9740950951192485
479,0.9727539694216988
480,0.9732462644808171
481,0.9730470609392313
482,0.9736499819319235
483,0.916709498743411
484,0.97249213788138
485,0.9739428695180377
486,0.9743439058444292
487,0.9717891645559509
488,0.9733256328496644
489,0.9740950951192485
490,0.9732462644808171
491,0.9737062347961075
492,0.9737062347961075
493,0.9743439058444292
494,0.9731747419748488
495,0.9726146377358398
496,0.9738731796733411
497,0.9730655541130635
498,0.9724387781339247
499,0.9734022224404766
500,0.9685273351200703
501,0.9735074916465604
502,0.9703288227019972
503,0.9730965619383827
504,0.9718833783125216
505,0.9735077463334768
506,0.9734022224404766
507,0.9730655541130635
508,0.9732078063390219
509,0.971386785610903
510,0.9738796705685878
511,0.9734540382822978
512,0.9734118960175109
513,0.9730655541130635
514,0.9732462644808171
515,0.9719553594286628
516,0.9737062347961075
517,0.9742494672557107
518,0.9726358577638237
519,0.9734022224404766
520,0.973280759906506
521,0.9734022224404766
522,0.9737062347961075
523,0.9732851674713161
524,0.9734022224404766
525,0.973602460338882
526,0.9733118406066773
527,0.9734022224404766
528,0.9726498233731034
529,0.9731500680152595
530,0.9737853362333811
531,0.97249213788138
532,0.9734022224404766
533,0.973765618604312
534,0.9733851684874636
535,0.9731449795667807
536,0.9737062347961075
537,0.9737062347961075
538,0.9736499819319235
539,0.9740950951192485
540,0.9695628637047129
541,0.9734480705945698
542,0.9740950951192485
543,0.9714893682474438
544,0.9736130069564808
545,0.9742695690423879
546,0.9738700344578387
547,0.9724089389543312
548,0.9734022224404766
549,0.9728843081922535
550,0.9728843081922535
551,0.9719553594286628
552,0.9718485085842968
553,0.9740950951192485
555,0.9743435876141369
556,0.9733438994421084
557,0.9733436717632403
558,0.9738731796733411
559,0.9733444844663575
560,0.9724512674625099
561,0.9734400685150213
562,0.9733833453533555
563,0.9738276400674832
564,0.9719213903917392
565,0.9736499819319235
566,0.9717113401751385
567,0.9709903701866875
568,0.9734022224404766
569,0.9740648095692633
570,0.9704661212648629
571,0.9737228592514925
572,0.969725641291859
573,0.9727510893549114
574,0.9736413976181831
575,0.9242827785693914
576,0.7369866342139516
577,0.9738353831442927
578,0.9722629007400189
579,0.968574522286254
580,0.9738731796733411
581,0.9726871089683217
582,0.9737119439915202
583,0.972914437175203
584,0.9736485810674526
585,0.9735364884529154
586,0.9734480705945698
587,0.973765618604312
588,0.9722499797356653
589,0.9740950951192485
590,0.972919868070057
591,0.9726498233731034
592,0.9719571739624768
593,0.9734022224404766
594,0.9735074916465604
595,0.9734022224404766
596,0.9737062347961075
597,0.9720532693973482
599,0.9708511000143069
600,0.9737062347961075
601,0.9712155506952942
602,0.9719553594286628
603,0.9739975365433804
604,0.9734279857841683
605,0.97378000005483
606,0.9739565870680272
607,0.9720358796720057
608,0.9703447928212654
609,0.9726244257143674
610,0.9728794249184315
612,0.9726602697540139
613,0.9726602697540139
614,0.9726602697540139
615,0.9726602697540139
616,0.9726602697540139
617,0.9726602697540139
618,0.9726602697540139
619,0.9726602697540139
620,0.9726602697540139
621,0.9726602697540139
622,0.9726602697540139
623,0.9726602697540139
624,0.9726602697540139
625,0.9726602697540139
626,0.9726602697540139
627,0.9726602697540139
628,0.9725356757239217
630,0.973332847947571
793,0.9739466911715149
794,0.9726932188732137
795,0.9726863590765588
796,0.9742065885678076
797,0.9721079524965736
798,0.9741668372556134
799,0.9740769892864326
800,0.9734943223194618
801,0.9723151152568945
802,0.9712867092882549
803,0.9739682044556482
804,0.9694958694992615
805,0.9617775469331049
806,0.9735077463334768
807,0.9732809911609044
808,0.9734891187013959
809,0.9679407764172702
810,0.9718751509223792
811,0.9734553434553758
812,0.9736015926997805
813,0.9738683875694647
814,0.9739720154972601
815,0.9706910510809024
816,0.9158880087285461
817,0.9722189430319017
818,0.973109374984718
819,0.9712155506952942
