ID,STR
198,0.4019548956392338
199,0.9471926991873979
200,0.2568836346887535
201,0.9123622130852296
202,0.1107789870763961
203,0.8859764819652218
204,0.4019548956392338
205,0.9748884172521634
206,0.9405078380244065
207,0.978931810724904
208,0.14725051143924683
209,0.9747348916453724
210,0.9310356821053457
211,0.9747348916453724
212,0.33049683560932114
213,0.6926021687826291
214,0.9390684524749469
215,0.16831330483868123
216,0.8843369333922348
217,0.1646366660098483
218,0.13983290316753041
219,0.2994311632739664
220,0.9517243173863501
221,0.11106167619858202
222,0.35113590092149194
223,0.21541632992776305
224,0.6471172910924753
225,0.9306731028846437
226,0.9393959481511948
227,0.3096517910942645
228,0.9429572151917686
229,0.9657085924303804
230,0.9655555334641046
231,0.6565403840605186
232,0.22597212882594506
233,0.9792829906370382
234,0.15869884659437614
235,0.8993665186094452
236,0.8753978279754334
237,0.9597344229145235
238,0.13983290316753041
239,0.322659196844487
240,0.9706101397326563
241,0.9386823255001514
242,0.5868927490197627
243,0.9523333213419667
244,0.8285541566362138
245,0.5868927490197627
246,0.9678009234251232
247,0.5678295221528878
248,0.9444699792486263
249,0.9764843200093184
250,0.5650491251794272
251,0.21963861136756416
252,0.9700644297650562
253,0.9657085924303804
254,0.9657140303191654
255,0.5650491251794272
256,0.10957409329815217
257,0.1898174674385911
258,0.1333992369733478
259,0.5122823905717231
260,0.9534779744970403
261,0.9659724635236653
262,0.5382687529569876
263,0.04176647053213367
264,0.9003352569105679
265,0.9594212847681975
266,0.9584840073127812
267,0.9690601710723962
268,0.9652483148125771
269,0.9670042895363398
270,0.11703503260046036
271,0.9015901015604018
272,0.5678295221528878
273,0.9647412525929732
274,0.9707264090765735
275,0.9512322450672602
276,0.9652483148125771
277,0.9512322450672602
278,0.9581104746317471
279,0.865802221488715
280,0.6881278294022394
281,0.9405078380244065
282,0.9657085924303804
283,0.9700644297650562
284,0.9700644297650562
285,0.9657085924303804
286,0.9644116995267943
287,0.9581357932161793
288,0.9700644297650562
289,0.9282495047645932
290,0.9028283059951032
291,0.9690800232218526
292,0.9550191213590522
293,0.7848348964639659
294,0.9284760808401795
296,0.8978267214555631
297,0.9518914731357139
298,0.9818879731588736
299,0.5512500961838207
300,0.932770912352471
301,0.9700644297650562
302,0.4747588618383375
303,0.9678323460012633
304,0.9629130552842465
305,0.9804169853266533
306,0.9782151668016011
307,0.8957105929030904
