ID,STR
198,0.46146843407370935
199,0.9568359525629605
200,0.5428539757861297
201,0.9446557266621756
202,0.06152895823669477
203,0.9299309521593471
204,0.46146843407370935
205,0.9599514789029666
206,0.9552041122579878
207,0.9603080505735132
208,0.1215239280844319
209,0.9584618366618958
210,0.9552704526683398
211,0.9584618366618958
212,0.14105655837638725
213,0.49846946397371855
214,0.956055462017364
215,0.06947795840181815
216,0.9296841307511411
217,0.3054492524028589
218,0.07096247975082819
219,0.46360646950639683
220,0.9553995051283273
221,0.06805100180228257
222,0.49306339176430597
223,0.10653535682293941
224,0.6024001305155234
225,0.9558431347904109
226,0.9541722151349201
227,0.41550463373136287
228,0.9570236362558592
229,0.9567533180660822
230,0.9591163867397795
231,0.6037676328316841
232,0.3647117800917073
233,0.9603388711282748
234,0.38579546264462167
235,0.9526927706817365
236,0.92764029574321
237,0.9540835811491619
238,0.07096247975082819
239,0.3863023511170308
240,0.9595707589753869
241,0.9519093904268761
242,0.5351336797718991
243,0.9579041974150886
244,0.5800897970041908
245,0.5351336797718991
246,0.9593188431260263
247,0.5242659697851837
248,0.9555934868233745
249,0.9600925919760825
250,0.5226783601114312
251,0.08537985204947589
252,0.9595219422437737
253,0.9567533180660822
254,0.955702261517201
255,0.5226783601114312
256,0.26469605726686407
257,0.26047517451212826
258,0.07199305566637433
259,0.17117602155991896
260,0.9564666656115934
261,0.9585892672069491
262,0.5051296057007698
263,0.0593554594860903
264,0.9500671319758268
265,0.9585582785036114
266,0.9560589463387131
267,0.9570718175823755
268,0.9590886099920548
269,0.9568767195139867
270,0.09118350759479055
271,0.9478376874222171
272,0.5242659697851837
273,0.9566609654872107
274,0.9580925418209147
275,0.9542670773005444
276,0.9590886099920548
277,0.9542670773005444
278,0.9569092427180056
279,0.9149764309621881
280,0.5528626852996834
281,0.9552041122579878
282,0.9567533180660822
283,0.9595219422437737
284,0.9595219422437737
285,0.9567533180660822
286,0.9575042622040935
287,0.9560252074627341
288,0.9595219422437737
289,0.9360245253634935
290,0.9213891729624003
291,0.9570736973037445
292,0.9557221132555592
293,0.5553720292627228
294,0.9540015516221383
296,0.9316912835888406
297,0.9519669752636274
298,0.9591128919602522
299,0.6560478255106104
300,0.9366462070152836
301,0.9595219422437737
302,0.4710630491347153
303,0.9559085039249262
304,0.9573634727904711
305,0.958979837422119
306,0.9596947478137815
307,0.7901439595513269
308,0.9595219422437737
309,0.9563170001387635
310,0.955940849849785
311,0.9590271983235613
312,0.9540015516221383
313,0.6792769218662961
314,0.9588183787264252
315,0.9567533180660822
316,0.9530628020128422
317,0.955702261517201
318,0.9595219422437737
319,0.08307252438685091
320,0.21539694970857706
321,0.9568767195139867
322,0.9595219422437737
323,0.9597851685591156
324,0.9595219422437737
325,0.9255842480061401
326,0.5825177998640869
327,0.7141472517102614
328,0.9251666274401006
329,0.9588183787264252
330,0.9516931916705132
331,0.9583976882507603
332,0.955702261517201
333,0.6570500005012295
334,0.9588183787264252
335,0.9567533180660822
336,0.9382419434398894
337,0.9524065769880129
338,0.9552187470775988
339,0.9565054331456829
340,0.9600925919760825
341,0.9542670773005444
342,0.9595219422437737
343,0.9588861937352857
344,0.9579126772213781
345,0.9574241879798198
346,0.9603388711282748
347,0.9460318705006064
348,0.9568522722729041
349,0.9559832147539588
350,0.9599953793546961
351,0.9501482231666
352,0.8626644812101631
353,0.9567533180660822
354,0.9600668942035793
355,0.9595219422437737
356,0.5035215980782098
357,0.956626329701905
358,0.5350408417617772
359,0.9570718175823755
360,0.9574630389956016
361,0.9599528205073105
362,0.5350408417617772
363,0.9564666656115934
364,0.9588183787264252
365,0.4943633873294066
366,0.955702261517201
367,0.9589817047509875
368,0.9604924559407328
369,0.9603080505735132
370,0.9521673155262294
371,0.9580925418209147
372,0.9588521056337849
373,0.9567720669192661
374,0.9603388711282748
375,0.7069729074227022
376,0.9393163191388475
377,0.9570718175823755
378,0.9010346391047848
379,0.9389109429896614
380,0.949789772105313
381,0.9543725248433111
383,0.955702261517201
384,0.9533491357265513
385,0.958979837422119
386,0.777822189762921
387,0.9566330512816765
388,0.8893282713985972
389,0.9555934868233745
390,0.960289389676598
391,0.5240425821565978
392,0.13511274594905445
393,0.9565395816350364
394,0.8854613885822786
395,0.9579845548797186
396,0.9567533180660822
397,0.9552041122579878
398,0.9603388711282748
399,0.9603388711282748
400,0.9570718175823755
401,0.9511658007415783
402,0.9603388711282748
403,0.9589817047509875
404,0.9590886099920548
405,0.9595219422437737
406,0.9600008308957632
407,0.9603388711282748
408,0.9266843061160771
409,0.9595219422437737
410,0.9595219422437737
411,0.9603388711282748
412,0.9547226267480614
413,0.9569326194595641
415,0.9589194453613099
416,0.9212538040454604
417,0.958979837422119
418,0.9519093904268761
419,0.9571185451392854
420,0.9565054331456829
421,0.9554824447853777
422,0.9569326194595641
423,0.9600668942035793
424,0.9566330512816765
425,0.9473343839354902
426,0.9543725248433111
427,0.9595219422437737
428,0.9344327766068539
429,0.9317558401149468
430,0.9574370206594885
431,0.9556498747272658
432,0.9543725248433111
433,0.9564135346328453
435,0.9540015516221383
436,0.9577077172514367
437,0.958979837422119
438,0.9584673400441219
439,0.9540835811491619
440,0.9526336920029841
441,0.9600668942035793
442,0.6237447492115022
443,0.9595219422437737
444,0.9585892672069491
445,0.9519093904268761
446,0.9595219422437737
447,0.9583505462030837
448,0.9559832147539588
449,0.9567533180660822
450,0.9595219422437737
451,0.9519093904268761
452,0.9566609654872107
453,0.9534794051695108
454,0.9519967886751787
455,0.9567533180660822
456,0.9519093904268761
457,0.9588183787264252
458,0.9592006124056054
459,0.9567533180660822
460,0.9518080780795596
461,0.9546019909231053
462,0.9603388711282748
463,0.9588183787264252
464,0.9594223086373087
465,0.9570718175823755
466,0.9583545659700325
467,0.9580992350590377
468,0.9492632410292563
469,0.9552041122579878
470,0.9561299682322577
471,0.9568767195139867
472,0.9552041122579878
473,0.7867609273995848
474,0.9559414244030711
475,0.742451500945677
476,0.9559085039249262
477,0.7791951306475509
478,0.9570718175823755
479,0.9528267772834589
480,0.9593098266649281
481,0.9541252723022035
482,0.9519093904268761
483,0.3054492524028589
484,0.9565054331456829
485,0.9476735392415758
486,0.9603388711282748
487,0.7976371007911541
488,0.9561164801505195
489,0.9570718175823755
490,0.9593098266649281
491,0.9595219422437737
492,0.9595219422437737
493,0.9603388711282748
494,0.9257807286041644
495,0.9555934868233745
496,0.9594223086373087
497,0.9603080505735132
498,0.9597305982971911
499,0.9567533180660822
501,0.9566330512816765
502,0.9535698133748338
503,0.9542670773005444
504,0.5464012902526391
505,0.960419726709012
