ID,OFLX
1,0.9920242895432871
2,0.9856332985807146
3,0.9913362550618721
4,0.991316061031265
5,0.9914003394007387
6,0.9913362550618721
7,0.9920122004475497
8,0.9858396532152802
9,0.9920774739416278
10,0.9915700098441806
11,0.9924350241360747
12,0.9865594540470344
13,0.9920740380549213
14,0.8404028314565322
15,0.9923206788666394
16,0.9913541724716021
17,0.9924357520107961
18,0.9899236703286171
19,0.9924354860222468
20,0.9924357753333696
21,0.9922763120609743
22,0.991316061031265
23,0.9918371048064496
24,0.9919798496736506
25,0.9906887626328986
26,0.992214041479376
27,0.9923260064153304
28,0.9899228236098565
29,0.9903102266845045
30,0.986850104674838
31,0.9924355178151025
32,0.9801278909802075
33,0.9027074555701663
34,0.9922181810299444
35,0.9864782164113837
36,0.9922719291577095
37,0.9920122004475497
38,0.9924357503217741
39,0.9914003394007387
40,0.9919867405250408
41,0.9473126566860252
42,0.9916404980606268
43,0.8742502611847707
44,0.9924357944480896
45,0.9920509624701785
46,0.9861404745460409
47,0.992435762840514
48,0.991316061031265
49,0.5783895096067321
50,0.988128434472438
51,0.9911990193712138
52,0.9924355445607578
53,0.9919803480312385
54,0.988792782216619
55,0.9924357969880816
56,0.9838643829747182
57,0.9924355178151025
58,0.9924356759395714
59,0.9916067356818079
60,0.9921149824299799
61,0.9855575934904346
62,0.9894204440997487
63,0.9923260003701582
64,0.9894439168473408
65,0.9924357296245683
66,0.9911103367047915
67,0.992013100735997
68,0.9922719291577095
69,0.27088945191646063
70,0.9921361267479051
71,0.9887621815248903
72,0.989003645413414
73,0.992435240682159
74,0.9915626013374967
75,0.9922140186167667
76,0.9918480545911098
77,0.9919803480312385
78,0.9924349847010299
79,0.991340188573469
80,0.9924357376841385
81,0.9924357549780698
82,0.9924353146460615
83,0.9923147877088602
84,0.9923241582658799
85,0.9919364687296706
86,0.992058045478104
87,0.9831501625391045
88,0.991279112129279
89,0.9922874528770406
90,0.992053116742292
91,0.9857576626935433
92,0.9915883105413453
93,0.9883766966077456
94,0.6035004547337279
95,0.9885457703353395
96,0.9814396015632322
97,0.9921099552481805
98,0.9886987698785861
99,0.9924356334403761
100,0.9839215614245601
101,0.9906429796889467
102,0.9924357758996236
103,0.12376487220908601
104,0.7421484028945362
105,0.1636280274136866
106,0.99168083575699
107,0.9915514312375109
108,0.9885465089243838
