ID,AMK
1,0.9677931241390283
2,0.9645044501374638
3,0.9685669285448714
4,0.968271806725018
5,0.9684464319423375
6,0.9685669285448714
7,0.9634144849214779
8,0.9565446098900499
9,0.9695386700146468
10,0.9634620858623533
11,0.968445561703687
12,0.9626459270951738
13,0.9685510447000063
14,0.9627710873583133
15,0.9649732340160233
16,0.9634857185519395
17,0.9716106092129106
18,0.9686723033612852
19,0.9712455590279294
20,0.9702158662213378
21,0.9721990708957543
22,0.968271806725018
23,0.9664818617059552
24,0.9723214074353422
25,0.9697499675666275
26,0.974302980001267
27,0.9736671231129989
28,0.9719390768664642
29,0.9677364013647763
30,0.9684489755580009
31,0.9668962007454248
32,0.9643429705522222
33,0.9640414910344846
34,0.9640670207024499
35,0.10792215644980788
36,0.9744485566374608
37,0.9634144849214779
38,0.9711014623899951
39,0.9684464319423375
40,0.9724217682647964
41,0.9658964951466193
42,0.9716702816285265
43,0.9638246785901399
44,0.9761176972900816
45,0.9725776490372634
46,0.9675767473395904
47,0.9703043379697398
48,0.968271806725018
49,0.9651194652335283
50,0.9610571193562749
51,0.9761004036217408
52,0.9584866482015498
53,0.9715007215634335
54,0.9603500873797918
55,0.9751077769741165
56,0.9583430483146179
57,0.9668962007454248
58,0.9658342501656959
59,0.9690537226623712
60,0.9608366513570754
61,0.9526527713698368
62,0.9729428724779091
63,0.9664930553924311
64,0.9676467809600805
65,0.9713923414290645
66,0.9719582816285867
67,0.9695679716575489
68,0.9744485566374608
69,0.9597406260191096
70,0.9674489441665831
71,0.9642511901505482
72,0.9621365424065415
73,0.962169334248307
74,0.9612745484627944
75,0.9709783438857327
76,0.9659777578290013
77,0.9715007215634335
78,0.9672978952351099
79,0.9682753744349529
80,0.9698171539324237
81,0.9707247510424106
82,0.9645491668607197
83,0.96899559167873
84,0.9656300277200907
85,0.9586977121775108
86,0.9696537332394666
87,0.9688030529615775
88,0.9668785780295037
89,0.9719883281188878
90,0.9698851238786844
91,0.9717457263134092
92,0.9681561154164848
93,0.9638611004354151
94,0.9657470473871673
95,0.9670826809665559
96,0.9671182143223821
97,0.9730007364468911
98,0.9660514843231791
99,0.9710169431370493
100,0.9680659622172448
101,0.9664215605044293
102,0.9742147241713494
103,0.969777186638405
104,0.9683394949969031
105,0.9726322596388179
106,0.9664477446687393
107,0.9688829794871888
108,0.9703000476189717
109,0.9719182144169192
110,0.972613510699403
111,0.9680659622172448
112,0.9731847740087537
113,0.9764604254109139
114,0.9642751370015602
115,0.9682713550668274
116,0.9702343378084808
117,0.9726322596388179
118,0.9664477446687393
119,0.9722910157499566
120,0.9652158848197172
121,0.11807475738353694
122,0.966952185564463
123,0.963560595989771
124,0.9704751410327049
125,0.9672968152332067
126,0.9688829794871888
127,0.13498697180488703
128,0.9664477446687393
129,0.9675170669445622
130,0.11758192449376705
131,0.9688829794871888
132,0.9672968152332067
133,0.9672868201674771
134,0.9675170669445622
135,0.9688829794871888
136,0.9688829794871888
137,0.9641244221399704
138,0.9708542390211942
139,0.9680659622172448
140,0.9669263665938048
141,0.968271806725018
142,0.9699769197942129
143,0.9688829794871888
144,0.9635395311814546
145,0.9766352688986565
146,0.972544381901897
147,0.9643102637003218
148,0.9679958994398608
149,0.9641379061969171
150,0.9677859677071668
151,0.9744712419618484
152,0.9669007657991585
153,0.9756640556078113
154,0.9641379061969171
155,0.9756640556078113
156,0.9760047203824705
157,0.9714792083142394
158,0.9719293325067075
