ID,STR
198,0.5339183988073709
199,0.9585029277876648
200,0.20815423021563212
201,0.9068417057326423
202,0.15779799073864378
203,0.9114873167440972
204,0.5339183988073709
205,0.9737729011289575
206,0.9492883456048581
207,0.9748063098350335
208,0.14483483033015299
209,0.9661287380931071
210,0.943072732097533
211,0.9661287380931071
212,0.37295164906445544
213,0.6756183738715924
214,0.9452141177551269
215,0.23284590000325328
216,0.9212523904082298
217,0.18475340552957273
218,0.17533738169311336
219,0.4273237963108365
220,0.9434650603874194
221,0.1567982478590522
222,0.3481840362607969
223,0.28199607614521066
224,0.6538987486052612
225,0.938100340322849
226,0.9294564373135532
227,0.38127603928855774
228,0.9406111503739554
229,0.9545691059487621
230,0.9550404330599925
231,0.7159234950016055
232,0.24363906291293877
233,0.9706343879995096
234,0.21075813419809547
235,0.8916020779681408
236,0.8957703246618953
237,0.9502960404860282
238,0.17533738169311336
239,0.47328453331582054
240,0.9635915295911405
241,0.9363885121569512
242,0.690404312639912
243,0.9627102392558423
244,0.866389740677589
245,0.690404312639912
246,0.9606906651189024
247,0.6925619497502262
248,0.9614879407481383
249,0.9671944038667158
250,0.7059198135325263
251,0.3023069949465159
252,0.9611500618958094
253,0.9545691059487621
254,0.9717428691323549
255,0.7059198135325263
256,0.08986626728759375
257,0.16611128931633137
258,0.14847698313568328
259,0.6397965616585786
260,0.9577049717341348
261,0.9620822456347966
262,0.42328933470978164
263,0.04200515274809002
264,0.881395996658199
265,0.9589395382987265
266,0.9433598778670511
267,0.9590874646889516
268,0.961224471476756
269,0.9591058515886122
270,0.10712579589811154
271,0.9019906314177031
272,0.6925619497502262
273,0.9579197007376163
274,0.9650787639910232
275,0.9528356313257765
276,0.961224471476756
277,0.9528356313257765
278,0.9536712293816163
279,0.8624472987788816
280,0.6545583968497501
281,0.9492883456048581
282,0.9545691059487621
283,0.9611500618958094
284,0.9611500618958094
285,0.9545691059487621
286,0.9584961536135002
287,0.9553438797414507
288,0.9611500618958094
289,0.9061060004791647
290,0.8610501408211074
291,0.9526179595536538
292,0.9413674100134846
293,0.868994486859575
294,0.9429455583767606
296,0.8786965391122965
297,0.9474103854036382
298,0.9729841439358341
299,0.6957015782571717
300,0.9246149006105056
301,0.9611500618958094
302,0.5814646484305929
303,0.9680395094113269
304,0.9597768394092162
305,0.970728103062753
306,0.9708031792565953
307,0.9140002932846276
308,0.9611500618958094
309,0.9274783564251816
310,0.94926298925658
311,0.9715591846804393
312,0.9429455583767606
313,0.773482189558644
