ID,INH
1,0.011340315
2,0.009885991
3,0.010790699
4,0.009885991
5,0.014194755
6,0.010790699
7,0.01243582
8,0.009178491
9,0.7710686
10,0.009178491
11,0.012080167
12,0.009885991
13,0.009885991
14,0.6074968
15,0.008407804
16,0.01243582
17,0.7716587
18,0.009885991
19,0.012080167
20,0.9608652
21,0.012080167
22,0.009885991
23,0.009178491
24,0.7299896
25,0.014194755
26,0.0074172076
27,0.010067313
28,0.014194755
29,0.87765133
30,0.014194755
31,0.008407804
32,0.17248909
33,0.00795091
34,0.012080167
35,0.0075073545
36,0.9093755
37,0.01243582
38,0.012080167
39,0.014194755
40,0.7710686
41,0.0077377167
42,0.007002519
43,0.010790699
44,0.9772257
45,0.014194755
46,0.9519476
47,0.012080167
48,0.009885991
49,0.009885991
50,0.008407804
51,0.96899825
52,0.007360602
53,0.70019764
54,0.0063825366
55,0.015947968
56,0.009885991
57,0.008407804
58,0.008407804
59,0.00795091
60,0.008407804
61,0.0063825366
62,0.014194755
63,0.008407804
64,0.017075902
65,0.011768251
66,0.014194755
67,0.014194755
68,0.9093755
69,0.009885991
70,0.009885991
71,0.008407804
72,0.008407804
73,0.011903138
74,0.0063825366
75,0.20799813
76,0.0075073545
77,0.70019764
78,0.009885991
79,0.009885991
80,0.012080167
81,0.97659385
82,0.012080167
83,0.008407804
84,0.012080167
85,0.20799813
86,0.1259261
87,0.009885991
88,0.007002519
89,0.0076404056
90,0.014194755
91,0.9093755
92,0.00795091
93,0.009885991
94,0.7409486
95,0.0075073545
96,0.0075073545
103,0.014194755
123,0.009885991
126,0.009885991
131,0.009885991
132,0.008407804
144,0.008163578
145,0.007504736
146,0.58224463
147,0.015947968
148,0.0074548726
149,0.0074774665
150,0.007002519
151,0.62567693
152,0.9796068
153,0.9864498
154,0.0074774665
155,0.9864498
156,0.010067313
157,0.007504736
158,0.26388457
159,0.6739357
160,0.0073096356
161,0.007706918
162,0.010349507
163,0.007002519
164,0.2956547
165,0.005856131
166,0.010790699
167,0.0039564725
168,0.0052159573
169,0.008163578
170,0.010349507
171,0.6739357
172,0.0074774665
173,0.008423442
175,0.009885991
181,0.008407804
183,0.0052159573
184,0.0074774665
185,0.010349507
186,0.58224463
187,0.008441671
188,0.011107265
189,0.9813819
190,0.005856131
191,0.58224463
192,0.007504736
193,0.013937749
194,0.013937749
195,0.9813819
196,0.007002519
197,0.00569575
198,0.011827746
199,0.8416283
200,0.007002519
201,0.77225715
202,0.009885991
203,0.61991656
204,0.011827746
205,0.9816489
206,0.9727633
207,0.9816489
208,0.008407804
209,0.97992134
210,0.8057888
211,0.97992134
212,0.012629635
213,0.010747881
214,0.8057888
215,0.01514696
216,0.61991656
217,0.6755991
218,0.011598313
219,0.015947968
221,0.009885991
222,0.0076453853
223,0.011598313
224,0.022506757
225,0.9782875
226,0.9864498
227,0.9596996
228,0.7409486
229,0.9864498
230,0.97659385
231,0.614424
232,0.007002519
233,0.9864498
234,0.0053139413
235,0.9467019
237,0.9864498
238,0.011598313
240,0.7862808
241,0.9813819
246,0.97659385
247,0.7409486
248,0.9727633
249,0.9864498
250,0.97659385
251,0.014194755
252,0.97659385
253,0.9864498
254,0.9816489
255,0.97659385
256,0.0072175027
257,0.007360602
258,0.0050578574
259,0.012080167
260,0.9727633
261,0.98131865
262,0.0074172076
263,0.007504736
265,0.9870128
266,0.78439003
268,0.9864498
269,0.9864498
270,0.007360602
272,0.7409486
273,0.9864498
274,0.98086
275,0.9864498
276,0.9864498
277,0.9864498
278,0.97992134
279,0.01475704
280,0.012080167
281,0.9727633
282,0.9864498
283,0.97659385
284,0.97659385
285,0.9864498
286,0.9762512
287,0.97659385
288,0.97659385
289,0.9725275
290,0.011768251
291,0.9796068
292,0.99087626
293,0.97659385
294,0.96627206
297,0.9477808
298,0.98578286
299,0.9864498
300,0.9816489
301,0.97659385
302,0.6648067
303,0.9816489
304,0.98086
305,0.97992134
306,0.9864498
307,0.9904241
308,0.97659385
309,0.9519476
310,0.9864498
311,0.97992134
312,0.96627206
313,0.9816489
314,0.9816489
315,0.9864498
316,0.9864498
317,0.9816489
318,0.97659385
319,0.012080167
321,0.9864498
322,0.97659385
323,0.9834103
324,0.97659385
325,0.9813819
326,0.97659385
327,0.9864498
328,0.980004
329,0.9816489
330,0.9749785
331,0.97659385
332,0.9816489
333,0.015947968
334,0.9816489
335,0.9864498
336,0.9864498
337,0.9864498
338,0.9727633
339,0.9864498
340,0.9864498
341,0.9864498
342,0.97659385
343,0.97659385
344,0.97992134
345,0.8434027
346,0.9864498
347,0.9749785
348,0.96941435
349,0.9864498
350,0.9864498
351,0.98149157
352,0.014965372
353,0.9864498
354,0.9816489
355,0.97659385
356,0.81268096
357,0.9864498
358,0.97659385
359,0.9864498
360,0.97659385
361,0.9772257
362,0.97659385
363,0.9727633
364,0.9816489
365,0.97659385
366,0.9816489
367,0.9816489
368,0.9796068
369,0.9816489
370,0.97218996
371,0.98086
372,0.97659385
373,0.84385675
374,0.9864498
375,0.9864498
376,0.9749785
377,0.9864498
378,0.9782875
379,0.9816489
380,0.7882836
381,0.9816489
383,0.9816489
384,0.98944795
385,0.97992134
386,0.9864498
387,0.9713548
388,0.015947968
389,0.9727633
390,0.9816489
391,0.97659385
392,0.012080167
393,0.98944795
394,0.97768444
395,0.9614283
396,0.9864498
397,0.9727633
398,0.9864498
399,0.9864498
400,0.9864498
401,0.9749785
402,0.9864498
403,0.9816489
404,0.9864498
405,0.97659385
406,0.9870128
407,0.9864498
408,0.84385675
409,0.97659385
410,0.97659385
411,0.9864498
412,0.9864498
413,0.79126936
415,0.97992134
416,0.9703762
417,0.97992134
418,0.9813819
419,0.79126936
420,0.9864498
421,0.9831639
423,0.9816489
424,0.9713548
425,0.96899825
426,0.9816489
427,0.97659385
428,0.9864498
429,0.9703762
430,0.9762512
431,0.97659385
432,0.9816489
433,0.9727633
435,0.96627206
436,0.97659385
437,0.97992134
438,0.96882176
439,0.9864498
440,0.9864498
441,0.9816489
442,0.9864498
443,0.97659385
444,0.98131865
445,0.9813819
446,0.97659385
447,0.97992134
448,0.9864498
449,0.9864498
450,0.97659385
451,0.9813819
452,0.9864498
453,0.9718829
454,0.9713548
456,0.9813819
457,0.9816489
458,0.97659385
459,0.9864498
460,0.9813819
461,0.9864498
462,0.9864498
463,0.9816489
464,0.7409486
465,0.9864498
466,0.9772257
468,0.9813819
469,0.9727633
470,0.9864498
471,0.9864498
472,0.9727633
473,0.9713548
474,0.9736796
475,0.9864498
476,0.9816489
477,0.9864498
478,0.9864498
479,0.9864498
480,0.97659385
