ID,RIF
1,0.1084630011700612
2,0.010989841172049576
3,0.008223382399645221
4,0.01624958563190827
5,0.052452525998302225
6,0.008223382399645221
7,0.031370281956583326
8,0.00990723894717487
9,0.03197630709577134
10,0.0018770567276283076
11,0.4781526903108104
12,0.016450424626385622
13,0.012325921585966439
14,0.0064698890487633704
15,0.19490210006154227
16,0.0411039701208123
17,0.10990762020941842
18,0.01349844504958294
19,0.06161096543619612
20,0.7690807807922564
21,0.2884937906887735
22,0.01624958563190827
23,0.006564184089829869
24,0.266842398744912
25,0.02363078347662731
26,0.04278062459841932
27,0.09438714048495084
28,0.033668552563177225
29,0.1715110196004638
30,0.0363526572635678
31,0.10451530963224304
32,0.29503466095243513
33,0.004406290062593669
34,0.04365714677491439
35,0.0001203766344807597
36,0.2975363457735451
37,0.031370281956583326
38,0.012542777723178727
39,0.052452525998302225
40,0.2271748422946111
41,0.001516200835349447
42,0.012577306525260115
43,0.0004342254421849287
44,0.943298769651482
45,0.04002257661749978
46,0.10057714790615202
47,0.06141576431095986
48,0.01624958563190827
49,0.009437635227635719
50,0.005045022285941562
51,0.9573955858771662
52,0.004871631004544228
53,0.0013511151101845368
54,0.0015376967688911871
55,0.1415992636776003
56,0.026636388086769373
57,0.10451530963224304
58,0.19753412515559143
59,0.014085785040282834
60,0.007392104796861025
61,0.002938807874743654
62,0.04840406292603544
63,0.031612830760008
64,0.18116398490395608
65,0.023422628546675907
66,0.04439086734887452
67,0.044560550278458774
68,0.2975363457735451
69,0.005355057657818308
70,0.007425453025720223
71,0.0021414240565486345
72,0.1914341215754387
73,0.2874493963242287
74,0.002638900400995816
75,0.7108827402897652
76,0.0005278530807728875
77,0.0013511151101845368
78,0.0014040396329821072
79,0.012440072524128128
80,0.5258321496316268
81,0.8890570920252836
82,0.02954682779799047
83,0.0014017010653391217
84,0.5955405969303251
85,0.09741090836050781
86,0.22507210024922486
87,0.0016997990196415311
88,0.033361545501057265
89,0.05092425992061176
90,0.0020231478437477734
91,0.21017519456910352
92,0.012638313733555086
93,0.0012647802438366224
94,0.12015620487480119
95,0.00633980147374608
96,0.004225573129870776
103,0.03491063136055898
123,0.01054745916757976
126,0.010232168553124804
131,0.010232168553124804
132,0.12971610388405852
144,0.01376582776929094
145,0.02447482785418616
146,0.255160816310495
147,0.9890213358567843
148,0.019939708562063386
149,0.013438841303355785
150,0.02171788212895061
151,0.9695193655287019
152,0.9840339452804788
153,0.9389681108084174
154,0.013438841303355785
155,0.9389681108084174
156,0.0672546833332438
157,0.015236762436496893
158,0.15738619363264758
159,0.14467688960298167
160,0.03371810258445146
161,0.2945988591199279
162,0.024335771626894882
163,0.0012356999485344316
164,0.17677895251293235
165,0.0050788943423910006
166,0.00950954676839041
167,0.0008605644074339493
168,0.020411689391102994
169,0.4102036532933533
170,0.024335771626894882
171,0.11693001122688328
172,0.01495677154824516
173,0.017035147331563413
175,0.004588934486686072
181,0.12971610388405852
183,0.0034227279129191318
184,0.01055098827932049
185,0.024335771626894882
186,0.255160816310495
187,0.004470855879958804
188,0.01813766820437283
