ID,OFLX
678,0.9920302426362709
679,0.9953412247254951
680,0.984479297517963
681,0.9706145187416206
682,0.9940563510066505
683,0.9893725975834886
684,0.8636366156876815
685,0.9539708729391447
686,0.9594619432730678
687,0.9806074378751656
688,0.9806074378751656
689,0.8636366156876815
692,0.4869368541357964
693,0.985337674997482
694,0.0420245964317905
695,0.9953412247254951
696,0.9856110874377945
697,0.9405341261579672
698,0.6831122984281041
699,0.9091977172239593
700,0.558313206218567
701,0.9886533682523047
702,0.8643067137642568
703,0.996374292627612
704,0.9845244321863842
705,0.9826301428450438
706,0.9826301428450438
707,0.9854362806013233
708,0.9659372974554093
709,0.3444820424303521
710,0.6461410617855026
711,0.9880458457491478
712,0.8724113709056788
713,0.9826301428450438
714,0.9742606906352561
715,0.9826301428450438
716,0.9826301428450438
717,0.7403103651594387
718,0.9826301428450438
719,0.9871121985907555
720,0.980084131382671
721,0.976458912501383
722,0.9647399215852471
723,0.20007466805347637
724,0.954648476266069
725,0.6619526211563826
726,0.6107762182522106
727,0.9826301428450438
728,0.47234879411343617
729,0.9555868700784846
730,0.9555868700784846
731,0.9798737756097167
732,0.8974279005264154
733,0.981507810909804
734,0.7617765525122125
735,0.6389334328024953
736,0.9826301428450438
737,0.7014363400242878
738,0.7952958103026858
739,0.5112009276146793
740,0.9826301428450438
741,0.8681332520007692
742,0.9819697012115952
743,0.9826301428450438
744,0.9963663792924374
745,0.9953412247254951
746,0.9920302426362709
747,0.9840204924853945
748,0.9953412247254951
749,0.983811150709429
750,0.9668441601195271
751,0.9980702427182776
752,0.5122948856270743
753,0.9832578365209097
754,0.961444225574291
755,0.10990425029298574
756,0.9892257593717321
757,0.28428931888325454
758,0.9887749657814404
759,0.9793315634615383
760,0.9753422313013769
761,0.9552396335927751
762,0.99256005544089
763,0.9932189133943977
764,0.9595652345818345
765,0.6030216621867122
766,0.9973366088063375
767,0.6622638399827041
768,0.6270908188428144
769,0.9826301428450438
770,0.7345206049772608
771,0.9826301428450438
772,0.9953412247254951
773,0.9829761190879102
774,0.9842641194095393
775,0.7618359007760338
776,0.8643067137642568
777,0.8643067137642568
778,0.34638397604740084
779,0.9500412855374761
780,0.9106092702704374
781,0.9968609694845961
782,0.9362993571541601
783,0.9826301428450438
784,0.9826301428450438
785,0.9828583052157636
786,0.9897187089999441
787,0.9953412247254951
788,0.9826301428450438
789,0.9826301428450438
790,0.9953246529232522
791,0.9953412247254951
792,0.9826301428450438
805,0.9874702325916694
809,0.5415539547077906
816,0.9773251737381278
826,0.9766402777602243
841,0.9968223967443309
847,0.9946137325229555
893,0.9849533504767095
951,0.9823415741916753
952,0.9767607606637461
953,0.9915616840217063
954,0.9902629890484173
955,0.9990222356250497
956,0.9863353327324274
957,0.9946492279259376
958,0.985449603156065
959,0.9929841976356505
960,0.9977498862326167
961,0.9908325159247119
962,0.9891032194173767
963,0.9971959201379457
964,0.9833907660070781
965,0.9758503047047434
966,0.9872624250667996
967,0.9824677663619452
968,0.9874291770704097
969,0.9852076120587392
970,0.9824677663619452
971,0.9889086206995561
972,0.9861641972164186
973,0.9889086206995561
974,0.9967571299890666
975,0.9988793662351816
976,0.9826301428450438
977,0.9906055095360674
978,0.9916168436627819
979,0.9703413185049773
980,0.9888532637255103
981,0.9857265648058047
982,0.9952067335892825
983,0.9953589779979638
984,0.9857265648058047
985,0.9856175914344032
986,0.9969458345769708
987,0.9916168436627819
988,0.9787688193811542
989,0.9257310660386195
990,0.9741597009131192
991,0.9774915494235289
992,0.9952067335892825
