ID,KAN
1,0.9872248491789584
2,0.9520444170249048
3,0.9251710866857139
4,0.9303263333216956
5,0.971133060411458
6,0.9251710866857139
7,0.9844532231185839
8,0.957083140260314
9,0.9829533127770872
10,0.9977837339580381
11,0.9732246793761036
12,0.7824437009969147
13,0.8931999487878906
14,0.9852640057003804
15,0.8862754068539288
16,0.9902055239985089
17,0.9990692427013294
18,0.9521042432388449
19,0.9819345826669814
20,0.8903867976135423
21,0.9447647936117693
22,0.9303263333216956
23,0.994059999857344
24,0.9628274500135239
25,0.9680405920008616
26,0.9956615485697599
27,0.9953671237303123
28,0.9893369990397864
29,0.9365271273873302
30,0.9797815104329621
31,0.9278751037653717
32,0.9436607331069259
33,0.8349142379245086
34,0.9948034225031721
35,0.0274037925994592
36,0.9587108317822588
37,0.9844532231185839
38,0.9957930008033561
39,0.971133060411458
40,0.9741946995736636
41,0.9698066612363998
42,0.9543783287717261
43,0.8055831101287655
44,0.9916631436557377
45,0.9840469208087802
46,0.9842421783377947
47,0.9489811602983593
48,0.9303263333216956
49,0.889658417905265
50,0.935779032024024
51,0.7970921996619033
52,0.9841249229709813
53,0.8403547095916264
54,0.9284713355402276
55,0.9880589507821137
56,0.6982580889037718
57,0.9278751037653717
58,0.8623495498982351
59,0.840211192106755
60,0.9709566025423095
61,0.9013423956323787
62,0.9889100269429864
63,0.9197042027233452
64,0.6789687567008841
65,0.9992416271292295
66,0.9798074676003367
67,0.9852344103555675
68,0.9587108317822588
69,0.7215554147472332
70,0.8913023128315066
71,0.9708955709749926
72,0.8886952632559294
73,0.872814510162487
74,0.9402770935141718
75,0.9687821975563321
76,0.9107335353885238
77,0.8403547095916264
78,0.9131614471359738
79,0.8683238806916912
80,0.9526028165211669
81,0.9486565371221272
82,0.9724429958640768
83,0.9434265326942097
84,0.9163977478719213
85,0.9603933327450745
86,0.9933389245205941
87,0.4478853693359656
88,0.9096201905269344
89,0.9998765236842628
90,0.986315743110272
91,0.9625807565147149
92,0.8952061602880163
93,0.8772551367163275
94,0.542594938962495
95,0.9159167368730303
96,0.8062766537558997
97,0.9640683647488374
98,0.7986837379220264
99,0.9307516818765506
100,0.2750612447953297
101,0.7130466123816329
102,0.9575383200901282
103,0.22377539225336238
104,0.9516463773064072
105,0.6112194731487502
106,0.9305985934026332
107,0.9256551040399625
108,0.8954235900074266
109,0.968144839531971
110,0.9506186130840424
111,0.2750612447953297
112,0.9325835998584913
113,0.979088862136213
114,0.9728989770770613
115,0.1511526324476957
116,0.9737247226943562
117,0.6112194731487502
118,0.9305985934026332
119,0.8761671518612442
120,0.9352494693949213
121,0.01866279150383005
122,0.8484299286794966
123,0.9712787255325489
124,0.11035850556417033
125,0.4175079059016744
126,0.9256551040399625
127,0.013570013538568165
128,0.9305985934026332
129,0.974061064994616
130,0.040674195508817845
131,0.9256551040399625
132,0.4175079059016744
133,0.87921495020995
134,0.974061064994616
135,0.9256551040399625
136,0.9256551040399625
137,0.9091090092441194
138,0.9540116713799252
139,0.2750612447953297
140,0.8759369561099664
141,0.9303263333216956
142,0.2869144314154616
143,0.9256551040399625
144,0.9795700213549093
145,0.9696764402728428
146,0.9861404392056324
147,0.9834180007881427
148,0.9161903562080079
149,0.9688867239079816
150,0.9588708242109878
151,0.9915831478128584
152,0.97708194356945
153,0.9882231865768621
154,0.9688867239079816
155,0.9882231865768621
156,0.9720564472667406
157,0.9937809050896232
158,0.9880752204124426
159,0.977776861966192
160,0.9722100401868288
161,0.8792215703229012
162,0.9385590337585342
163,0.9987248355965572
164,0.9975125517810951
165,0.9510824356841827
166,0.9482031075643491
167,0.9884340583907645
168,0.9724130304441683
169,0.9879787199393822
170,0.9385590337585342
171,0.9776399878720522
172,0.9644422551086044
173,0.9793638704217315
174,0.9325835998584913
175,0.8452183720932905
176,0.9256551040399625
177,0.9416196851100611
178,0.021163197997932027
179,0.2750612447953297
180,0.789641234649708
181,0.4175079059016744
182,0.2750612447953297
183,0.9803185372354654
184,0.9686968477014657
185,0.9385590337585342
186,0.9861404392056324
187,0.8906597287115514
188,0.986699374372432
189,0.9619783346166748
190,0.9510824356841827
191,0.9861404392056324
192,0.9778412503515542
193,0.7130391901282834
194,0.7130391901282834
195,0.9259559665758678
196,0.5516178578731739
197,0.9727649426782905
198,0.9470389805053034
200,0.035489392774585876
202,0.9166096016801014
204,0.9470389805053034
206,0.9697743010505482
208,0.5524028158624807
212,0.970482640092452
213,0.993745042863044
215,0.9732239079705931
216,0.9960752710909156
217,0.08844572116986271
218,0.9539678213940216
219,0.9476508302491075
220,0.9556526051487627
221,0.034568077144007066
222,0.9617174473577865
224,0.939405599877746
227,0.9026890411724396
228,0.9765224226149982
231,0.986503172502277
232,0.8901969106832137
234,0.8906444572392483
235,0.9801348019559397
236,0.9818938785950597
238,0.9539678213940216
239,0.8331021162169405
240,0.9996227971326817
242,0.9574303919539463
243,0.9638727205157611
244,0.9433281954620063
245,0.9574303919539463
247,0.956684772370061
251,0.9599738927382548
256,0.3704657891993826
257,0.882991720668593
258,0.9950659501768765
259,0.978239139014678
262,0.9492668523305856
263,0.9867158331632827
264,0.9785229880763489
266,0.9940099570022212
267,0.979088862136213
270,0.3869835954346479
271,0.9042150686010068
272,0.956684772370061
278,0.9555534522685958
