ID,KAN
1,0.9111687949850856
2,0.9000041122010297
3,0.9293678510313117
4,0.9252018901674133
5,0.9188720887487585
6,0.9293678510313117
7,0.9299030235718689
8,0.9177362224031884
9,0.9286536560201409
10,0.9306754762735707
11,0.9306286691681611
12,0.8896396428496377
13,0.9262569228234052
14,0.9294582257010717
15,0.917161956213152
16,0.9303125503895381
17,0.9355019715927924
18,0.9268396109066812
19,0.9289466176183646
20,0.9337552423240724
21,0.9305197236901125
22,0.9252018901674133
23,0.9306909622956183
24,0.9327271289645281
25,0.9330010040575311
26,0.8999027441845049
27,0.9390815489914845
28,0.9383631483340928
29,0.929290485828484
30,0.9187279685891241
31,0.9228299619929784
32,0.9154994201086445
33,0.8711015175321276
34,0.9223273350390844
35,0.08468687335436265
36,0.9339174565823797
37,0.9299030235718689
38,0.9120262465464223
39,0.9188720887487585
40,0.9324122163429079
41,0.9274933799887749
42,0.9304920818464151
43,0.9146600259219733
44,0.9344665701342183
45,0.9321045556373093
46,0.9013013829201661
47,0.9202000482156286
48,0.9252018901674133
49,0.925164326650259
50,0.8172866385366934
51,0.9081463564128471
52,0.9199194821784724
53,0.9262818706944245
54,0.9000577496132538
55,0.9370254498309439
56,0.8298979847822361
57,0.9228299619929784
58,0.9166589576920486
59,0.9231411655922758
60,0.9185841472133329
61,0.9097360361605676
62,0.9300309653639587
63,0.9200287614503712
64,0.9210567664970825
65,0.918007552059778
66,0.933431956846652
67,0.9280147874356102
68,0.9339174565823797
69,0.746493234994003
70,0.9241343982468423
71,0.9260598317378318
72,0.9176342782548845
73,0.91451762647695
74,0.910492846315156
75,0.9274173487004149
76,0.880042634756486
77,0.9262818706944245
78,0.9234183326734611
79,0.9178494813192081
80,0.9319331942514998
81,0.9321026477376128
82,0.9278679313554665
83,0.9237880853365306
84,0.9111117530142079
85,0.9026120945729269
86,0.9333716707223156
87,0.8865547505472279
88,0.907778324800679
89,0.8790970122585716
90,0.9325229406678021
91,0.9329044206457239
92,0.9258912781769669
93,0.86463522146257
94,0.899365681350578
95,0.9299325860489123
96,0.9256123827485071
97,0.9344670236317524
98,0.9199991529096302
99,0.9318847799966459
100,0.7782461738284534
101,0.9200831530938226
102,0.935254612953206
103,0.6834329244820058
104,0.9297492736783953
105,0.8543443590740755
106,0.9229991714632204
107,0.9304867290404042
108,0.8454416566389897
109,0.9339877142776495
110,0.936286281581909
111,0.7782461738284534
112,0.9317246971042672
113,0.9384804434891342
114,0.929330511674455
115,0.7280874376506685
116,0.9244910159782498
117,0.8543443590740755
118,0.9229991714632204
119,0.932512469160202
120,0.9202849298072476
121,0.04985508444612098
122,0.9024932258542936
123,0.8600245985916813
124,0.9030596041077428
125,0.8639805672812009
126,0.9304867290404042
127,0.14930059321835082
128,0.9229991714632204
129,0.9266697954358722
130,0.08263327896168064
131,0.9304867290404042
132,0.8639805672812009
133,0.9277810130205094
134,0.9266697954358722
135,0.9304867290404042
136,0.9304867290404042
137,0.9152139349806468
138,0.9262808136716704
139,0.7782461738284534
140,0.9208507651850829
141,0.9252018901674133
142,0.7427910751611382
143,0.9304867290404042
144,0.9267023237541104
145,0.9168065635478024
146,0.9102859233469983
147,0.929790913280391
148,0.931153440157751
149,0.9096800336219031
150,0.8155043613535482
151,0.9289160869120539
152,0.9330530416351068
153,0.9392344745864444
154,0.9096800336219031
155,0.9392344745864444
156,0.9371364830797961
157,0.937468424069624
158,0.9281069861926412
159,0.8959183865781751
160,0.9318620308288947
161,0.9227578508696193
162,0.9083027419532584
163,0.929097687870189
164,0.9378413306971967
165,0.8778419026250563
166,0.920841773673736
167,0.9073808875155008
168,0.9286804745318907
169,0.911932552808354
170,0.9083027419532584
171,0.8962787686020485
172,0.9216587140340659
173,0.9064053043792333
174,0.9317246971042672
175,0.9044734908173714
176,0.9304867290404042
177,0.90195208625501
178,0.06843261123462502
179,0.7782461738284534
180,0.9139700407346301
181,0.8639805672812009
182,0.7782461738284534
183,0.9296578526139445
184,0.9102206450669612
185,0.9083027419532584
186,0.9102859233469983
187,0.8924764011375949
188,0.9348311804234274
189,0.936054876046134
190,0.8778419026250563
191,0.9102859233469983
192,0.9352702743107519
193,0.7683612610620858
194,0.7683612610620858
195,0.9317326145502932
196,0.8582453904113454
197,0.9147980582591021
198,0.9350440640074407
200,0.8975948476317102
202,0.9273488398580877
204,0.9350440640074407
206,0.93864616759454
208,0.6171695767082372
212,0.9318451360596539
213,0.9330665435530467
215,0.9260844437859693
216,0.9162374053268428
217,0.03209185063092413
218,0.9264538521269731
219,0.9193717535173584
220,0.9372055579366755
221,0.10535378866115509
222,0.910217112247587
224,0.9351966100592007
227,0.9221771076469136
228,0.933524463044837
