ID,INH
1,0.020023605024070367
2,0.0159988576110926
3,0.01575083840600933
4,0.01641696621195317
5,0.0167891959360952
6,0.01575083840600933
7,0.016457180121080682
8,0.019085246767760265
9,0.41455925511610714
10,0.01663740337026359
11,0.017163042683952225
12,0.01734223067209664
13,0.018190968310126086
14,0.7286424293640783
15,0.01854591287080992
16,0.016213923999944122
17,0.9545287288791865
18,0.015917218885717538
19,0.01738482194369915
20,0.9638055984923535
21,0.01739527248947116
22,0.01641696621195317
23,0.01772205176776806
24,0.7448253515130672
25,0.015985747822331742
26,0.017885521764047514
27,0.017411111106994212
28,0.01610112256394745
29,0.5102812503373404
30,0.015920511774357923
31,0.01909187411197126
32,0.6475018379678823
33,0.022464513447392045
34,0.01734356217736643
35,0.01585718928210677
36,0.7181985976096212
37,0.016457180121080682
38,0.01952229574743131
39,0.0167891959360952
40,0.6183124520058054
41,0.015707562686190234
42,0.016742778474324472
43,0.01574623542591836
44,0.9686741905090923
45,0.016036652895551045
46,0.8480055608207306
47,0.016999931533373806
48,0.01641696621195317
49,0.016139222876886516
50,0.016237767155977096
51,0.9458543212596938
52,0.017859718555015305
53,0.46850322062376104
54,0.01635792636630608
55,0.01634581172135153
56,0.01647448726686712
57,0.01909187411197126
58,0.020573777720241257
59,0.017125994412004776
60,0.01669368697375977
61,0.01737602354218844
62,0.016008715665470782
63,0.023957184728511025
64,0.019010116725753895
65,0.01825410438764777
66,0.01588040239243619
67,0.017343834508070834
68,0.7181985976096212
69,0.019248444616964264
70,0.017243867933984223
71,0.019962123919261457
72,0.019916666476483668
73,0.022929654907542233
74,0.016757705203283995
75,0.9294223466398822
76,0.015953937765554628
77,0.46850322062376104
78,0.01680391848372396
79,0.016767534304871993
80,0.01804594637390607
81,0.9676193832389047
82,0.017006971588906003
83,0.017766493719129747
84,0.030102163525960346
85,0.6611625941915681
86,0.28534192880521586
87,0.016431198133866346
88,0.016224698271856526
89,0.08522208487437231
90,0.016252370831908346
91,0.9469440414593884
92,0.016396430765274427
93,0.01603099820623873
94,0.7889732071148132
95,0.01595188586781492
96,0.01727927916931697
103,0.016499725838998867
123,0.015797153498514578
126,0.017787401455658276
131,0.017787401455658276
132,0.016373681616020246
144,0.0165987311184563
145,0.016054264499294094
146,0.47811207995790134
147,0.0230955711004319
148,0.0157266211054815
149,0.017455198199562812
150,0.022345500118162165
151,0.9453185867405716
152,0.9698841598802869
153,0.9668465012470927
154,0.017455198199562812
155,0.9668465012470927
156,0.016693265344792048
157,0.02394487565594686
158,0.2700290730489078
159,0.4358776366692061
160,0.01622907992565329
161,0.017424531500208455
162,0.02199604069674716
163,0.022521380141202505
164,0.7696745745767943
165,0.0268404426972835
166,0.015854369071090706
167,0.01660686196448062
168,0.01661201266355353
169,0.022575114658067313
170,0.02199604069674716
171,0.3044276100245306
172,0.017656407958688385
173,0.018513625660628096
175,0.016873285602528123
181,0.016373681616020246
183,0.018730025481322642
184,0.017352081758129825
185,0.02199604069674716
186,0.47811207995790134
187,0.01736892666054252
188,0.019866665070623478
189,0.9703334423396601
