ID,AMK
1,0.9701764349395857
2,0.9690461220657208
3,0.9695157411767759
4,0.9699007203595545
5,0.9702754484346252
6,0.9695157411767759
7,0.968058315601552
8,0.9680860614477115
9,0.9691088552221607
10,0.9666875793325095
11,0.9704230484726384
12,0.9688010797084321
13,0.9699562848888541
14,0.9695870103185564
15,0.9697572707630855
16,0.9685419085421606
17,0.9711372262537727
18,0.9680473835344271
19,0.9704051500300368
20,0.9700768146590788
21,0.970615705083283
22,0.9699007203595545
23,0.970184858470448
24,0.9711620487959512
25,0.970202129829038
26,0.9687505531577276
27,0.970460549255867
28,0.969170660699498
29,0.9703163921112532
30,0.9697885881422899
31,0.9700406682096318
32,0.9661020685584093
33,0.9690211214808501
34,0.9621928092637664
35,0.18161446660990974
36,0.9713259289827392
37,0.968058315601552
38,0.970351270036463
39,0.9702754484346252
40,0.9711553904255997
41,0.9638562632838357
42,0.9711746952928604
43,0.9655316483801932
44,0.9681417309610147
45,0.9709214943427065
46,0.9698763142590328
47,0.970271971668576
48,0.9699007203595545
49,0.9694012863970007
50,0.9685152937576867
51,0.9415217755765504
52,0.9672810302823059
53,0.9700230673233347
54,0.9672606496599494
55,0.9714321360163515
56,0.9671720844758267
57,0.9700406682096318
58,0.9695393246855655
59,0.9696705446979608
60,0.9651571553381276
61,0.9674040679287134
62,0.9693270467238612
63,0.9693924200169517
64,0.9693140593111872
65,0.9602836500229515
66,0.9689581318255117
67,0.9680075245071539
68,0.9713259289827392
69,0.9685024716442808
70,0.9701245921934104
71,0.9687811506987151
72,0.9684446297630165
73,0.9653116118840072
74,0.9674135936268452
75,0.970678571653063
76,0.9691582072049278
77,0.9700230673233347
78,0.9693992702597661
79,0.9699142375876723
80,0.9702593658608838
81,0.9707921655635494
82,0.9700480108901434
83,0.9700239667829545
84,0.9646314942054067
85,0.9231421710751169
86,0.9707041246921992
87,0.9601466781547573
88,0.969546705281273
89,0.9643936706847742
90,0.9694621427839498
91,0.9711416183614205
92,0.9702620039617287
93,0.9680237415714283
94,0.9451445606948725
95,0.9696962446068516
96,0.9690699496883478
97,0.9706675102485806
98,0.9693976798276698
99,0.9706373450534511
100,0.9619624428417358
101,0.968459004138639
102,0.9716978120168569
103,0.9670323584175929
104,0.9704071206489094
105,0.9683248139409528
106,0.9692316267248727
107,0.9701171255245835
108,0.9703393854587601
109,0.969167401970628
110,0.9714386540958451
111,0.9619624428417358
112,0.9715192652691141
113,0.9720186771986218
114,0.9686675559816423
115,0.9609066168179122
116,0.9702360612462558
117,0.9683248139409528
118,0.9692316267248727
119,0.9708749005703072
120,0.9689830977869379
121,0.07946701091048419
122,0.9670704052021842
123,0.9690350214727542
124,0.9703209111036059
125,0.9588195594903265
126,0.9701171255245835
127,0.1061535577091942
128,0.9692316267248727
129,0.9668048539299627
130,0.11958206209765367
131,0.9701171255245835
132,0.9588195594903265
133,0.9684431855363361
134,0.9668048539299627
135,0.9701171255245835
136,0.9701171255245835
137,0.9626658431099891
138,0.9692162250172529
139,0.9619624428417358
140,0.9694252902174196
141,0.9699007203595545
142,0.9698391661819415
143,0.9701171255245835
144,0.9690649918641854
145,0.9719056434686794
146,0.969257629779994
147,0.9701849338052556
148,0.9699647740275623
149,0.9693557274951947
150,0.9685235924810652
151,0.9712570373227263
