ID,RIF
1,0.13278921939803867
2,0.027219390315023063
3,0.022721018615087234
4,0.026445026309771347
5,0.054137607775117384
6,0.022721018615087234
7,0.04340297309185289
8,0.04563761447308528
9,0.04791030622826217
10,0.02919295146512894
11,0.374306350773121
12,0.03081851197201965
13,0.03386895508064644
14,0.06711829574564573
15,0.1539203272650266
16,0.02620839014944784
17,0.8192741464602787
18,0.04771384467559672
19,0.0654790711169657
20,0.9819935606408993
21,0.24800224965072487
22,0.026445026309771347
23,0.025624581946358197
24,0.44919771611245984
25,0.059540075331784945
26,0.05605458263973781
27,0.03986655257886105
28,0.06724446122889916
29,0.1079750780910479
30,0.04740467079936616
31,0.10913981612277072
32,0.043517484903895204
33,0.026764586330428462
34,0.029560633324513464
35,0.023020293524012064
36,0.6579233525673776
37,0.04340297309185289
38,0.02840157214359786
39,0.054137607775117384
40,0.4703082291735957
41,0.024594869865877986
42,0.021813291435935404
43,0.021748881395755024
44,0.9831727102315764
45,0.02812863110051374
46,0.5902461739697329
47,0.08481198816024876
48,0.026445026309771347
49,0.022262890508760735
50,0.022482347456024107
51,0.9729759311911932
52,0.03452122937679246
53,0.029763629812020874
54,0.02136548385387979
55,0.8230590165386293
56,0.025368536834000158
57,0.10913981612277072
58,0.08480299522093905
59,0.03513941754539719
60,0.05653791458341621
61,0.027336534673951446
62,0.03679349256861809
63,0.030807051071643474
64,0.0903839216647374
65,0.27829097404167213
66,0.09460218478183065
67,0.03785232975649541
68,0.6579233525673776
69,0.022732574933023875
70,0.02085817656500903
71,0.03638421141314832
72,0.16896637318855506
73,0.04560572166047604
74,0.022768747125113637
75,0.805913256253246
76,0.021190272377502983
77,0.029763629812020874
78,0.023776075429133986
79,0.02671732710360576
80,0.6688913411093266
81,0.959596009514416
82,0.10241076423001812
83,0.028898391095222947
84,0.6975427702564535
85,0.3692842514387239
86,0.6101087361152241
87,0.02034610610090366
88,0.03391264983879178
89,0.41064650881132353
90,0.02135311025128736
91,0.6795331542747167
92,0.029367016011539706
93,0.0202095450234598
94,0.4007876177185139
95,0.030029266323604226
96,0.021192343823152195
103,0.03029670109618239
123,0.025304700865572658
126,0.03151100483657502
131,0.03151100483657502
132,0.03459102690788545
144,0.16507349926417278
145,0.0383599773230273
146,0.10367242217605918
147,0.980164580487546
148,0.021855253643559357
149,0.06537344725018715
150,0.021280036281511597
151,0.9802958295123213
152,0.9843528703696159
153,0.9828961101644558
154,0.06537344725018715
155,0.9828961101644558
156,0.05088685325434981
157,0.02536296109478959
158,0.07768044266738725
159,0.059972830309784175
160,0.06486072123238913
161,0.5408289099062618
162,0.022418589641834876
163,0.019650347024238825
164,0.8214033215524743
165,0.030299051252574587
166,0.03537645176588032
167,0.02088349995936667
168,0.025964276188495724
169,0.8409327784967751
170,0.022418589641834876
171,0.05282087645751914
172,0.07019666891401066
173,0.03283345240587296
175,0.033525922843124806
181,0.03459102690788545
183,0.02016433106503422
184,0.04437626216714089
185,0.022418589641834876
186,0.10367242217605918
187,0.027385109275475127
188,0.0681853182711205
189,0.9829601256974252
190,0.030299051252574587
191,0.10367242217605918
192,0.06765318047650234
193,0.02880815497637242
194,0.02880815497637242
195,0.9835536970517882
196,0.02235442595549297
197,0.027891247218840284
198,0.7494450991380696
199,0.9848199213873065
200,0.021068351505691373
201,0.979990267871945
202,0.04013680747303283
203,0.9843838478440129
204,0.7494450991380696
205,0.9832040059261025
206,0.9853223400873317
207,0.9851695952657393
208,0.07129494073874265
209,0.9853220921750045
210,0.9842557879152788
211,0.9853220921750045
212,0.04530681816708901
213,0.15472369855637216
214,0.9841627637450981
215,0.030157740929712587
216,0.9847051695460531
217,0.021660099039140734
218,0.19616192879007208
219,0.19708733906745138
220,0.9853228848647118
221,0.027952017670804376
222,0.025474207945886382
223,0.6044151098562992
224,0.9816739810576767
225,0.984922911021158
226,0.9850448851215788
227,0.8028067647812244
228,0.9648557429179655
229,0.9853324739663931
230,0.9843108368213518
231,0.0704948096021743
232,0.020395874016737536
233,0.9853637449310346
234,0.020279225557133556
235,0.9763458772102654
236,0.9851828352016644
237,0.9851838983130146
238,0.19616192879007208
239,0.568809955048245
240,0.9845486687645288
241,0.9848882245023743
242,0.9801267930630714
243,0.9838840387344023
244,0.9822943455086086
245,0.9801267930630714
246,0.9462640764836997
247,0.9757460397005076
248,0.9851969920663807
249,0.9853913437254525
250,0.9833197767939095
251,0.055859821320947835
252,0.9845565037992372
253,0.9853324739663931
254,0.9854284619929368
255,0.9833197767939095
256,0.02307117330028177
257,0.06852734344700795
258,0.03325143736493323
259,0.962413419835125
260,0.9852889608814299
261,0.9848998350381426
262,0.06456124423968351
264,0.9846198588427565
265,0.9850215008114217
266,0.9833958555233698
267,0.9854423649985488
268,0.9853909450536145
269,0.9854098354935077
270,0.03853102858821122
271,0.9844145989328004
272,0.9757460397005076
273,0.9840820775656917
274,0.9848884603875329
275,0.9853258433452582
276,0.9853909450536145
277,0.9853258433452582
278,0.9848011822531114
279,0.9830636187955256
280,0.9022287597366516
281,0.9853223400873317
282,0.9853324739663931
283,0.9845565037992372
284,0.9845565037992372
285,0.9853324739663931
286,0.9780941782955056
287,0.9849702372865933
288,0.9845565037992372
289,0.9842975296542318
290,0.9820297378957371
291,0.9851405200269301
292,0.9852826123106209
293,0.9822322741074312
294,0.9819329082569792
296,0.9847293264877933
297,0.9849081788871998
298,0.9851493231182757
299,0.9851517703935763
300,0.9846421703055577
301,0.9845565037992372
302,0.3929547199967472
303,0.9855357962002356
304,0.9849786400805405
305,0.9852724406643029
306,0.9852873982981681
307,0.9844736393642098
308,0.9845565037992372
309,0.9756496237963229
310,0.9854704427906775
311,0.9849970106706761
312,0.9819329082569792
313,0.9853486243830125
314,0.9850464292228827
315,0.9853324739663931
316,0.9843390678465114
317,0.9854284619929368
318,0.9845565037992372
319,0.9157394839461984
320,0.9732194903697738
321,0.9854098354935077
322,0.9845565037992372
323,0.9840915675720637
324,0.9845565037992372
325,0.9835799369109527
326,0.9835826765103547
327,0.9847787555816236
328,0.9846847448058534
329,0.9850464292228827
330,0.9849581844723505
331,0.9835956208723659
332,0.9854284619929368
333,0.9719105632005652
334,0.9850464292228827
335,0.9853324739663931
336,0.985115692799794
337,0.9852481781811459
338,0.9853399944815033
339,0.9850344377446084
340,0.9853913437254525
341,0.9853258433452582
342,0.9845565037992372
343,0.9846022068674731
344,0.985388936821484
345,0.9851823534203114
346,0.9853637449310346
347,0.9847591666653778
348,0.9849369075658077
349,0.982460231279812
350,0.982024695047932
351,0.9850844271334902
352,0.9772643100454241
353,0.9853324739663931
354,0.9850336870916868
355,0.9845565037992372
356,0.9797632798257324
357,0.9853528698727854
358,0.9831166099040094
359,0.9854423649985488
360,0.9835148834726566
361,0.9850120117138924
362,0.9831166099040094
363,0.9852889608814299
364,0.9850464292228827
365,0.981470706899608
366,0.9854284619929368
367,0.9845201731183628
368,0.9844814396007014
369,0.9851695952657393
370,0.9847816497995382
371,0.9848884603875329
372,0.9838956684677966
373,0.985032801159563
374,0.9853637449310346
375,0.9846895114688973
376,0.9842381845919682
377,0.9854423649985488
378,0.9836002183153733
379,0.9846766832125635
380,0.974987371449425
381,0.9853758137383133
383,0.9854284619929368
384,0.9851506525350899
385,0.9852724406643029
386,0.9839195607132408
387,0.9845723078455767
388,0.9827000863427099
389,0.9851969920663807
390,0.9848574888229281
391,0.9405731389361911
392,0.26409313672952556
393,0.9854712570147693
394,0.9807059445755957
395,0.9853864525253834
396,0.9853324739663931
397,0.9853223400873317
398,0.9853637449310346
399,0.9853637449310346
400,0.9854423649985488
401,0.9846762601839475
402,0.9853637449310346
403,0.9845201731183628
404,0.9853909450536145
405,0.9845565037992372
406,0.9848636820169198
407,0.9853637449310346
408,0.9845194167178167
409,0.9845565037992372
410,0.9845565037992372
411,0.9853637449310346
412,0.9853194951258198
413,0.9831079099804815
415,0.984983505005941
416,0.9841830567963568
417,0.9852724406643029
418,0.9848882245023743
419,0.9850708964765287
420,0.9850344377446084
421,0.9847234290602208
422,0.9831079099804815
423,0.9850336870916868
424,0.9845723078455767
425,0.9848820830212424
426,0.9853758137383133
427,0.9845565037992372
428,0.9846151424423678
429,0.9842725194136926
430,0.9848592278767114
431,0.9846251586606272
432,0.9853758137383133
433,0.9817716458835443
435,0.9819329082569792
436,0.9832750893659897
437,0.9852724406643029
438,0.9843201453083787
439,0.9851838983130146
440,0.9852314811137053
441,0.9850336870916868
442,0.9850063648298931
443,0.9845565037992372
444,0.9848998350381426
445,0.9848882245023743
446,0.9845565037992372
447,0.9853051658074794
448,0.982460231279812
449,0.9853324739663931
450,0.9845565037992372
451,0.9848882245023743
452,0.9840820775656917
453,0.981980873767531
454,0.981754412918118
455,0.9853324739663931
456,0.9848882245023743
457,0.9850464292228827
458,0.9846199136252732
459,0.9853324739663931
460,0.9847002939364105
461,0.9851406611458926
462,0.9853637449310346
