ID,EMB
1,0.2268229934596456
2,0.17726542195180212
3,0.4152280763828538
4,0.09095400381436164
5,0.19291597612802505
6,0.4152280763828538
7,0.772753073874574
8,0.8093243163747625
9,0.2287688489766075
10,0.6033149257670024
11,0.4679191524044102
12,0.2619050653001015
13,0.46324520201944736
14,0.8057504810421534
15,0.7537434465053858
16,0.2819160585275002
17,0.9492306441278514
18,0.15064657703629414
19,0.5258165779503718
20,0.9803247181928878
21,0.6600641309080879
22,0.09095400381436164
23,0.756212034010329
24,0.8536208530709898
25,0.2387968849466871
26,0.8941808328271831
27,0.9147738219062176
28,0.8068934873617852
29,0.22117296773828357
30,0.3479805742957049
31,0.6866101913335985
32,0.5194876191699522
33,0.3671597478261165
34,0.22952164185244717
35,0.09914744992968516
36,0.9761319472580444
37,0.772753073874574
38,0.8128476360035319
39,0.19291597612802505
40,0.879900730620039
41,0.5453328923607837
42,0.22050215478515425
43,0.3612365462319886
44,0.9930759999147099
45,0.2421061935295168
46,0.4940677556334338
47,0.8208621526582901
48,0.09095400381436164
49,0.10554219481355062
50,0.08642933660458088
51,0.9568232312421253
52,0.6448350372091534
53,0.1591936259313594
54,0.2380073264660807
55,0.9622918328705955
56,0.09583533134096106
57,0.6866101913335985
58,0.5562598671235471
59,0.5452227971114196
60,0.1272552679981283
61,0.5996812913888744
62,0.6452101533557341
63,0.31662106053870626
64,0.5891009838232607
65,0.9613156498495884
66,0.314904664704087
67,0.251095795177314
68,0.9761319472580444
69,0.10241061212657832
70,0.34118693297896563
71,0.5
72,0.8346678695546339
73,0.12395592084611769
74,0.4185610900075955
75,0.8203307460112522
76,0.17354764721298793
77,0.1591936259313594
78,0.303894264982061
79,0.31953609901560986
80,0.9068016316022482
81,0.9622322838067339
82,0.9091130293558591
83,0.18937008268889413
84,0.8658662702991007
85,0.19022510399155915
86,0.9061329406646205
87,0.14699056056143917
88,0.20458778011075798
89,0.8246108531415881
90,0.19491731754387626
91,0.9636697686966816
92,0.5133864441305099
93,0.04581327287817469
94,0.2924266151153235
95,0.45613249484925245
96,0.5512784708123796
103,0.5161626792711871
123,0.053767494316785236
126,0.5821275460770151
131,0.5821275460770151
132,0.0750632130895045
144,0.8617844759747239
145,0.6446538317676881
146,0.9029989609417891
147,0.9378472761190145
148,0.7770026397610795
149,0.6844757737652479
150,0.4497335499462343
151,0.9433707610271931
152,0.9891155364074932
153,0.9878672372188891
154,0.6844757737652479
155,0.9878672372188891
156,0.9233404683236991
157,0.7857273566415018
158,0.743337404865467
159,0.5290564835085627
160,0.8796019522495552
161,0.7085596193441777
162,0.3791855309061
163,0.30934985215094
164,0.9214184391583033
165,0.7588143470988173
166,0.51628970323533
167,0.5341878270143559
168,0.7338520196135871
169,0.8918642035686174
170,0.3791855309061
171,0.44245697137132656
172,0.6681560569911718
173,0.8780294576872677
175,0.34822295285802224
181,0.0750632130895045
183,0.3712638646141517
184,0.5902198356020485
185,0.3791855309061
186,0.9029989609417891
187,0.4200520156530141
188,0.9067646610463672
189,0.9921364081212078
190,0.7588143470988173
191,0.9029989609417891
192,0.9692729160478695
193,0.23374920516393058
194,0.23374920516393058
195,0.9876039335420939
196,0.6549501176889957
197,0.8232426961626326
198,0.9475867616541588
199,0.9725517470224297
200,0.20477275857655655
201,0.9737810186807762
202,0.6280611499172855
203,0.9594686123521033
204,0.9475867616541588
205,0.9925678764731828
206,0.9927311098946145
207,0.9942758309617638
208,0.4080377131476304
209,0.993652912574155
210,0.9554319226624752
211,0.993652912574155
212,0.5270727003185919
