ID,INH
1,0.018865509221665525
2,0.010091600228648858
3,0.006153804886877522
4,0.007619750321373304
5,0.008262000226028783
6,0.006153804886877522
7,0.010845095929082555
8,0.012417884380502899
9,0.7673637533726111
10,0.015176916101267163
11,0.015354875372112997
12,0.009301564329194047
13,0.009372885361718708
14,0.7783665213280216
15,0.017405056174555636
16,0.008773098419753367
17,0.9404657237081608
18,0.008838067266358116
19,0.019331082952110373
20,0.94039994737814
21,0.01985110047346503
22,0.007619750321373304
23,0.016247793398201864
24,0.8581428057100249
25,0.006741291232705976
26,0.018631404413691592
27,0.0061341602140637256
28,0.009359407914598307
29,0.8351615356605764
30,0.010752032064085933
31,0.013521935359256535
32,0.5373643852106015
33,0.01091477083464932
34,0.017143274648320387
35,0.008051795603166267
36,0.9388664657545315
37,0.010845095929082555
38,0.02057704542383769
39,0.008262000226028783
40,0.8608797095587172
41,0.009155548556729917
42,0.006540846844484845
43,0.008787824254288023
44,0.9720262258961474
45,0.0077459154604872975
46,0.8232802926018705
47,0.012899335895792072
48,0.007619750321373304
49,0.009965281130554025
50,0.011427173433745783
51,0.9146884268414104
52,0.01572756434056248
53,0.6445595142540029
54,0.011270310866033376
55,0.00878381960430454
56,0.011038362933987357
57,0.013521935359256535
58,0.017313818916987782
59,0.011982802605431228
60,0.01456453350270626
61,0.012985386174078049
62,0.01260638529406052
63,0.018282164698920682
64,0.02001534524070799
65,0.035598614578915756
66,0.008047638080113804
67,0.010735003956869275
68,0.9388664657545315
69,0.01681698808731001
70,0.006676694435330706
71,0.02386713997969713
72,0.02283734369179972
73,0.015779868387591912
74,0.011816165294027544
75,0.7839298735031474
76,0.007910466689177142
77,0.6445595142540029
78,0.009911929384536717
79,0.009040737063677605
80,0.013136947888238569
81,0.9612519759349103
82,0.011662154840078546
83,0.012850848114954235
84,0.014702709959374883
85,0.5654212034700318
86,0.3603629595155451
87,0.01723012333451937
88,0.008250746168624343
89,0.04328704877612198
90,0.008225775651160222
91,0.9249716628337586
92,0.012209235023589117
93,0.009444821131158855
94,0.7484994244648343
95,0.008500104103553487
96,0.005885509646262172
103,0.010089669885104359
123,0.0072139483491130245
126,0.010547987751790996
131,0.010547987751790996
132,0.01276942896373124
144,0.01437084624394214
145,0.012028501357730025
146,0.8065806628306187
147,0.030785970207821034
148,0.009665451125460064
149,0.02831730847512275
150,0.01124966759159405
151,0.920479651869458
152,0.9725533647247561
153,0.9752621334133705
154,0.02831730847512275
155,0.9752621334133705
156,0.006176818973306933
157,0.025903507295048766
158,0.5639820135929404
159,0.6726185452988682
160,0.00818576896975566
161,0.026046625007506163
162,0.011042391966112867
163,0.00992269357687514
164,0.7537784959034872
165,0.011849184214027395
166,0.007105335517166413
167,0.009943461507738813
168,0.019001014708297674
169,0.03042015464533093
170,0.011042391966112867
171,0.5829118089325833
172,0.024034595569539
173,0.011756237337585155
175,0.011590877525105122
181,0.01276942896373124
183,0.023473275024382505
184,0.023645960940508238
185,0.011042391966112867
186,0.8065806628306187
187,0.017798283278352804
188,0.02018340312203436
189,0.9717375729920518
190,0.011849184214027395
191,0.8065806628306187
192,0.010450184538390266
193,0.013198315693145656
194,0.013198315693145656
195,0.9583185003338995
196,0.009183610529601276
197,0.010220341083776036
198,0.024309684281184636
199,0.9624284670408705
200,0.01174893973092558
201,0.9448774387027179
202,0.008017927155384038
203,0.9559683057478401
204,0.024309684281184636
205,0.972710739178672
206,0.9647733662391865
207,0.9775624101144298
208,0.02317567500230352
209,0.983486422211299
210,0.9604559940948
211,0.983486422211299
212,0.012574349651656191
213,0.021745218645825445
214,0.9646845790199708
215,0.02943089543055442
216,0.9412288619520155
217,0.7191987063200809
218,0.017050728904523152
219,0.014090464888620645
221,0.010487612291195365
222,0.010649861493987117
223,0.03944755138189964
224,0.026628258905981278
225,0.9693214470079199
226,0.9757616928615208
227,0.7373109009089474
228,0.924959745421237
229,0.9842588822352778
230,0.9759928127848997
231,0.6618781501829498
232,0.009216725118943607
233,0.9809689412975389
234,0.008275158653929977
235,0.9169790462715387
237,0.9848933913831809
238,0.017050728904523152
240,0.9631406261787538
241,0.9745386045539628
246,0.9739085398665275
247,0.9336247746894657
248,0.9638600350680571
249,0.9783612358049375
250,0.9705939008099772
251,0.00912119412999513
252,0.9798911976938629
253,0.9842588822352778
254,0.967393711981794
255,0.9705939008099772
256,0.011721176026335895
257,0.02576492913832613
258,0.01079590794061871
259,0.013035214287032413
260,0.9766854668574926
261,0.9776253240328118
262,0.013140849395799261
263,0.006606186522800152
265,0.9567996786906986
266,0.955710476353526
268,0.9795316457999508
269,0.9844606683880941
270,0.022516117993151678
272,0.9336247746894657
273,0.9817319433202477
274,0.9719291393658136
275,0.9737525300208718
276,0.9795316457999508
277,0.9737525300208718
278,0.9598500141728263
279,0.03480465304556881
280,0.02116275148171334
281,0.9647733662391865
282,0.9842588822352778
283,0.9798911976938629
284,0.9798911976938629
285,0.9842588822352778
286,0.9666820585404853
287,0.9771565677857504
288,0.9798911976938629
289,0.9241250276956656
290,0.029065108354622223
291,0.9764363379021356
292,0.9821013039605772
293,0.9506902134451853
294,0.967589138617933
297,0.9539743139299525
298,0.9859276896905319
299,0.9759038537846673
300,0.9502942988710351
301,0.9798911976938629
302,0.9096446935969141
303,0.974622688548564
304,0.9677422316031051
305,0.9855211730359762
306,0.975253028102318
307,0.9774102925381859
308,0.9798911976938629
309,0.9685123824312544
310,0.9821075805248756
311,0.9806603691871093
312,0.967589138617933
313,0.9585281400878505
314,0.959117672053003
315,0.9842588822352778
316,0.9697200037686222
317,0.967393711981794
318,0.9798911976938629
319,0.017131903385176273
321,0.9844606683880941
322,0.9798911976938629
323,0.9791321387516587
324,0.9798911976938629
325,0.9598039586975756
326,0.9732246441352548
327,0.9827237374821827
328,0.9029248197818994
329,0.959117672053003
330,0.958066438242331
331,0.9566023407904601
332,0.967393711981794
333,0.029260209121177723
334,0.959117672053003
335,0.9842588822352778
336,0.9746562894490434
337,0.9769970188208811
338,0.9702783902322847
339,0.9828545017921575
340,0.9783612358049375
341,0.9737525300208718
342,0.9798911976938629
343,0.9782811895960469
344,0.9828311553594069
345,0.9738650681989969
346,0.9809689412975389
347,0.9285947222018036
348,0.9699289073968435
349,0.9783421752803463
350,0.9699055194646365
351,0.9754039802081936
352,0.0437565706454985
353,0.9842588822352778
354,0.9593969535300815
355,0.9798911976938629
356,0.9490355943258597
357,0.9847587327172845
358,0.9669117883304706
359,0.9862071859914814
360,0.9728210928764157
361,0.9882459972035239
362,0.9669117883304706
363,0.9766854668574926
364,0.959117672053003
365,0.9453220917536842
366,0.967393711981794
367,0.9622808373977861
368,0.9761233803912964
369,0.9775624101144298
370,0.945664358126052
371,0.9719291393658136
372,0.963101235518564
373,0.970946674616453
374,0.9809689412975389
375,0.9690290006835561
376,0.9521343423196855
377,0.9862071859914814
378,0.9559358155706696
379,0.9716056266916714
380,0.8910575861252195
381,0.9700242660763896
383,0.967393711981794
384,0.980016829402298
385,0.9855211730359762
386,0.9806750251132569
387,0.9798142419434744
388,0.01614366592135617
389,0.9638600350680571
390,0.9782767907215733
391,0.9597022886597392
392,0.01661899161887873
393,0.9845942681217297
394,0.955395651492264
395,0.9883673101609576
396,0.9842588822352778
397,0.9647733662391865
398,0.9809689412975389
399,0.9809689412975389
400,0.9862071859914814
401,0.9287613374789658
402,0.9809689412975389
403,0.9622808373977861
404,0.9795316457999508
405,0.9798911976938629
406,0.9687886803951649
407,0.9809689412975389
408,0.9665773326377961
409,0.9798911976938629
410,0.9798911976938629
411,0.9809689412975389
412,0.9795841453517046
413,0.9576667080699331
415,0.9856940183906703
416,0.9311977423687454
417,0.9855211730359762
418,0.9745386045539628
419,0.9718544323554372
420,0.9828545017921575
